TeamID,Nombre del Equipo,Rango,uId,Nombre del Jugador,Salud,Número de Bajas,Daño,Máxima Distancia de Baja,Asistencias,Noqueos,Número de Headshots,Daño Recibido,Curación,Tiempo de Supervivencia,Tiempo Fuera del Círculo Azul,Daño Total por Veneno,Bajas en Vehículo,Bajas con Granada,Distancia Conducida,Distancia Recorrida,Rescates,Granadas de Humo Usadas,Granadas Fragmentación Usadas,Granadas Incendiarias Usadas,Granadas Cegadoras Usadas,Suministros Obtenidos,Daño Total por Equipo,HeadHits,BodyHits,HandHits,FootHits,LimbsHits,WeaponIDs,WeaponNames,WeaponDamage,WeaponKills,ShotsByWeapon,HitsByWeapon,TotalShots,TotalHits,Accuracy(%)
8,INCOGNIT EVOLUTION,1,5582662785,invgSAD09,77,3,522,170,1,2,1,46,24,29m 7s,0m 0s,0,0,1,5197,2586,2,4,2,0,0,0,1609,0,1,0,0,0,"104004,101004,101001,101006","DBS,M416,AKM,AUG A3",DBS:0.0 / M416:23.1 / AKM:0.0 / AUG A3:0.0,DBS:0 / M416:0 / AKM:0 / AUG A3:0,DBS:0 / M416:271 / AKM:80 / AUG A3:0,DBS:0 / M416:1 / AKM:0 / AUG A3:0,351,1,0.28
8,INCOGNIT EVOLUTION,1,5200453950,invgRR,91,0,98,0,1,0,0,90,81,29m 7s,0m 0s,0,0,0,5650,2627,0,3,2,0,0,0,1609,5,8,0,0,5,"101006,101004,104003","AUG A3,M416,S12K",AUG A3:415.9 / M416:93.8 / S12K:0.0,AUG A3:1 / M416:0 / S12K:0,AUG A3:471 / M416:20 / S12K:0,AUG A3:14 / M416:4 / S12K:0,491,18,3.67
8,INCOGNIT EVOLUTION,1,5325340274,invgKilla04,75,1,477,117,1,2,0,219,257,29m 7s,0m 0s,0,0,0,5332,2995,0,2,0,0,0,1,1609,4,9,1,1,4,"101004,104003,102002","M416,S12K,UMP45",M416:483.7 / S12K:0.0 / UMP45:0.0,M416:2 / S12K:0 / UMP45:0,M416:465 / S12K:1 / UMP45:52,M416:19 / S12K:0 / UMP45:0,518,19,3.67
8,INCOGNIT EVOLUTION,1,591076293,invgKennyDanL,100,2,512,116,4,1,1,184,210,29m 7s,0m 0s,0,0,0,5096,3146,1,5,4,0,0,0,1609,4,13,2,1,7,"101004,104003,101101,107010","M416,S12K,ASM Abakan,Arma 107010",M416:705.0 / S12K:0.0 / ASM Abakan:0.0 / Arma 107010:0.0,M416:2 / S12K:0 / ASM Abakan:0 / Arma 107010:0,M416:469 / S12K:0 / ASM Abakan:0 / Arma 107010:1,M416:27 / S12K:0 / ASM Abakan:0 / Arma 107010:0,470,27,5.74
13,ONE SHOT KILLERS,2,5319335933,EtyD7,0,2,423,69,0,2,1,195,96,29m 7s,0m 0s,0,0,0,4913,2957,0,2,2,0,0,0,578,2,14,0,1,1,"101004,104003,104004","M416,S12K,DBS",M416:435.5 / S12K:0.0 / DBS:0.0,M416:3 / S12K:0 / DBS:0,M416:184 / S12K:0 / DBS:0,M416:18 / S12K:0 / DBS:0,184,18,9.78
13,ONE SHOT KILLERS,2,51336620904,Diegosex,0,0,54,0,0,0,0,152,0,23m 44s,0m 0s,0,0,0,5128,1691,0,0,0,0,0,0,578,0,1,0,0,1,"102002,101101,101007","UMP45,ASM Abakan,QBZ",UMP45:53.7 / ASM Abakan:0.0 / QBZ:0.0,UMP45:0 / ASM Abakan:0 / QBZ:0,UMP45:20 / ASM Abakan:0 / QBZ:0,UMP45:2 / ASM Abakan:0 / QBZ:0,20,2,10.00
13,ONE SHOT KILLERS,2,595009538,stwChecoPerez,0,1,101,2,0,0,1,254,57,23m 2s,0m 0s,0,0,0,4351,2524,0,0,0,0,0,0,578,4,5,0,1,3,"101003,104004","SCAR-L,DBS",SCAR-L:372.7 / DBS:0.0,SCAR-L:1 / DBS:0,SCAR-L:121 / DBS:0,SCAR-L:13 / DBS:0,121,13,10.74
13,ONE SHOT KILLERS,2,5343802844,BTDavidACOsz,0,0,0,0,0,0,0,172,0,13m 31s,0m 0s,0,0,0,5022,869,0,0,0,0,0,0,578,1,0,0,0,0,101012,Honey Badger,Honey Badger:44.2,Honey Badger:0,Honey Badger:6,Honey Badger:1,6,1,16.67
14,ALL STAR ESPORTS,3,51301453461,ASEORNNYYYYYY,0,0,34,0,0,0,0,197,97,28m 43s,0m 0s,0,0,0,2408,1889,0,4,1,0,0,0,687,0,14,1,0,3,"101006,104004,101001,102005","AUG A3,DBS,AKM,PP19",AUG A3:201.3 / DBS:99.3 / AKM:0.0 / PP19:0.0,AUG A3:0 / DBS:1 / AKM:0 / PP19:0,AUG A3:257 / DBS:12 / AKM:0 / PP19:0,AUG A3:10 / DBS:8 / AKM:0 / PP19:0,269,18,6.69
14,ALL STAR ESPORTS,3,5114407339,ASELEY,0,0,222,0,1,1,0,120,23,26m 20s,0m 4s,80,0,0,2222,2877,0,1,1,0,0,0,687,0,1,0,2,0,"104004,101004,101003,106008,104003","DBS,M416,SCAR-L,Skorpion,S12K",DBS:0.0 / M416:17.4 / SCAR-L:0.0 / Skorpion:13.6 / S12K:0.0,DBS:0 / M416:0 / SCAR-L:0 / Skorpion:0 / S12K:0,DBS:1 / M416:109 / SCAR-L:36 / Skorpion:27 / S12K:0,DBS:0 / M416:1 / SCAR-L:0 / Skorpion:2 / S12K:0,173,3,1.73
14,ALL STAR ESPORTS,3,5772658003,ASELOURYYYjpg,0,4,313,207,0,2,0,187,0,25m 41s,0m 0s,0,0,0,2728,2725,0,0,3,0,0,0,687,2,2,1,0,0,102001,UZI,UZI:157.4,UZI:0,UZI:23,UZI:5,23,5,21.74
14,ALL STAR ESPORTS,3,5132929308,ASEGELOOOXX,0,0,118,0,1,0,0,227,48,25m 38s,0m 0s,0,0,0,2310,2473,0,2,2,0,0,0,687,0,0,0,0,0,,,,,,,0,0,0.00
18,RIDERS DIAMOND,4,523673894,rmxFeiis,0,1,169,264,1,0,0,377,520,28m 33s,2m 13s,237,0,0,10053,2170,0,5,1,1,0,1,784,2,4,0,0,0,"101003,101006,104003","SCAR-L,AUG A3,S12K",SCAR-L:213.9 / AUG A3:0.0 / S12K:0.0,SCAR-L:1 / AUG A3:0 / S12K:0,SCAR-L:227 / AUG A3:0 / S12K:0,SCAR-L:6 / AUG A3:0 / S12K:0,227,6,2.64
18,RIDERS DIAMOND,4,5173652492,rmxMacaquinho,0,1,354,117,0,2,0,396,366,27m 54s,2m 5s,158,0,0,9194,2458,2,3,1,0,0,0,784,1,14,0,2,3,"101004,101003,104003","M416,SCAR-L,S12K",M416:403.0 / SCAR-L:0.0 / S12K:0.0,M416:1 / SCAR-L:0 / S12K:0,M416:189 / SCAR-L:0 / S12K:0,M416:20 / SCAR-L:0 / S12K:0,189,20,10.58
18,RIDERS DIAMOND,4,572367334,rmxCashh,0,0,119,0,0,0,0,185,135,26m 46s,2m 6s,119,0,0,8455,2190,1,5,0,0,0,0,784,0,5,1,1,0,"101004,102005,102002","M416,PP19,UMP45",M416:141.4 / PP19:0.0 / UMP45:0.0,M416:0 / PP19:0 / UMP45:0,M416:158 / PP19:0 / UMP45:0,M416:7 / PP19:0 / UMP45:0,158,7,4.43
18,RIDERS DIAMOND,4,5952649751,rmxMIKE,0,0,142,0,0,0,0,260,320,26m 16s,2m 29s,232,0,0,8491,1888,0,2,0,0,0,0,784,0,0,0,0,0,"101004,102002","M416,UMP45",M416:0.0 / UMP45:0.0,M416:0 / UMP45:0,M416:101 / UMP45:0,M416:0 / UMP45:0,101,0,0.00
3,TFC,5,5152912230,tonkaū,0,5,1169,281,4,6,0,444,375,27m 49s,0m 2s,38,0,1,3406,2696,0,7,4,1,0,0,2775,3,35,1,5,11,"101003,101004,102002,104004,103100","SCAR-L,M416,UMP45,DBS,MK12",SCAR-L:315.5 / M416:442.2 / UMP45:0.0 / DBS:167.9 / MK12:0.0,SCAR-L:1 / M416:2 / UMP45:0 / DBS:1 / MK12:0,SCAR-L:385 / M416:303 / UMP45:0 / DBS:13 / MK12:0,SCAR-L:18 / M416:24 / UMP45:0 / DBS:13 / MK12:0,701,55,7.85
3,TFC,5,5148134954,MEXEragod,0,6,726,312,2,5,2,289,147,27m 49s,0m 2s,38,0,2,4601,2974,1,7,4,0,0,0,2775,3,5,2,0,3,"101003,101001,104003,106004","SCAR-L,AKM,S12K,P18C",SCAR-L:206.9 / AKM:0.0 / S12K:0.0 / P18C:130.7,SCAR-L:0 / AKM:0 / S12K:0 / P18C:1,SCAR-L:75 / AKM:0 / S12K:0 / P18C:17,SCAR-L:7 / AKM:0 / S12K:0 / P18C:6,92,13,14.13
3,TFC,5,51006779088,MEXRivass,0,3,867,265,5,3,0,235,61,27m 34s,0m 2s,20,0,0,5192,2790,0,4,3,2,0,0,2775,0,0,0,0,0,"102002,101004,106001","UMP45,M416,P92",UMP45:0.0 / M416:0.0 / P92:0.0,UMP45:0 / M416:0 / P92:0,UMP45:29 / M416:21 / P92:12,UMP45:0 / M416:0 / P92:0,62,0,0.00
