TeamID,Nombre del Equipo,Rango,uId,Nombre del Jugador,Salud,Número de Bajas,Daño,Máxima Distancia de Baja,Asistencias,Noqueos,Número de Headshots,Daño Recibido,Curación,Tiempo de Supervivencia,Tiempo Fuera del Círculo Azul,Daño Total por Veneno,Bajas en Vehículo,Bajas con Granada,Distancia Conducida,Distancia Recorrida,Rescates,Granadas de Humo Usadas,Granadas Fragmentación Usadas,Granadas Incendiarias Usadas,Granadas Cegadoras Usadas,Suministros Obtenidos,Daño Total por Equipo,HeadHits,BodyHits,HandHits,FootHits,LimbsHits,WeaponIDs,WeaponNames,WeaponDamage,WeaponKills,ShotsByWeapon,HitsByWeapon,TotalShots,TotalHits,Accuracy(%)
,DBZ ESPORTS,6,546810124,DBZxDraven,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DBZ ESPORTS,6,5160517108,DBZxTwint,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ARMY FIVE,7,5210902952,A5LUGO,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ARMY FIVE,7,5252880863,A5MESSI98K,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ARMY FIVE,7,5183565232,A5AVALOS117,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ARMY FIVE,7,5305137697,A5SUB78z,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MAFK ESPORTS,8,5294974509,MFKBolillo,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MAFK ESPORTS,8,585002568,Sxp12K,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MAFK ESPORTS,8,5320253970,YAMISITOPSPSPS,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MAFK ESPORTS,8,5336448741,XRToppo11,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ONE SHOT KILLERS,9,5343802844,BTDavidACOsz,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ONE SHOT KILLERS,9,595009538,stwChecoPerez,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ONE SHOT KILLERS,9,51336620904,Diegosex,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ONE SHOT KILLERS,9,5319335933,EtyD7,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D4TR FEM,10,535796090,D4・TEPONGO,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D4TR FEM,10,554715222,D4・ALLEN,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D4TR FEM,10,5197537851,D4・VENDETA,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D4TR FEM,10,51482805287,D4・FUTURE8A8Y,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ESCUADRON MIGAJAS,11,5164186521,ferｘッ,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ESCUADRON MIGAJAS,11,578721858,ZR丨Hidan,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ESCUADRON MIGAJAS,11,510336915,GHOSTJonathan,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ESCUADRON MIGAJAS,11,548799556,Lockonstratos,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BNESPORTS,12,52157334652,BNsSeven,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BNESPORTS,12,5128768265,BNsÑemaloka69,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BNESPORTS,12,51823030949,BNSrev,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BNESPORTS,12,5264891273,BNSMalditoNA7A,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,VENDETTA,13,570555477,vdStray,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,VENDETTA,13,524401522,vdūXYLON,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,VENDETTA,13,510546165,vdzouzou,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,VENDETTA,13,590054409,ＴＴ×HILXRIO,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,INCOGNIT EVOLUTION,14,5325340274,invgKilla04,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,INCOGNIT EVOLUTION,14,5200453950,invg・Charlysz,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,INCOGNIT EVOLUTION,14,5582662785,invgSAD09,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,INCOGNIT EVOLUTION,14,591076293,invgKennyDanL,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
