TeamID,Nombre del Equipo,Rango,uId,Nombre del Jugador,Salud,Número de Bajas,Daño,Máxima Distancia de Baja,Asistencias,Noqueos,Número de Headshots,Daño Recibido,Curación,Tiempo de Supervivencia,Tiempo Fuera del Círculo Azul,Daño Total por Veneno,Bajas en Vehículo,Bajas con Granada,Distancia Conducida,Distancia Recorrida,Rescates,Granadas de Humo Usadas,Granadas Fragmentación Usadas,Granadas Incendiarias Usadas,Granadas Cegadoras Usadas,Suministros Obtenidos,Daño Total por Equipo,HeadHits,BodyHits,HandHits,FootHits,LimbsHits,WeaponIDs,WeaponNames,WeaponDamage,WeaponKills,ShotsByWeapon,HitsByWeapon,TotalShots,TotalHits,Accuracy(%)
16,INCOGNIT EVOLUTION,1,5200453950,invg・Charlysz,10,1,385,71,4,0,0,183,85,27m 16s,0m 0s,1,0,1,6953,2628,2,5,3,0,0,0,2356,0,6,0,1,4,"101004,104004","M416,DBS",M416:208.2 / DBS:0.0,M416:0 / DBS:0,M416:263 / DBS:0,M416:11 / DBS:0,263,11,4.18
16,INCOGNIT EVOLUTION,1,5582662785,invgSAD09,37,2,317,30,3,1,0,244,198,27m 16s,0m 5s,40,0,0,9439,2159,0,3,4,1,0,0,2356,0,8,1,1,5,"101006,104003,107010","AUG A3,S12K,Arma 107010",AUG A3:313.1 / S12K:0.0 / Arma 107010:0.0,AUG A3:2 / S12K:0 / Arma 107010:0,AUG A3:182 / S12K:3 / Arma 107010:1,AUG A3:15 / S12K:0 / Arma 107010:0,186,15,8.06
16,INCOGNIT EVOLUTION,1,5325340274,invgKilla04,10,10,1174,362,1,10,1,358,185,27m 16s,0m 0s,0,0,0,3947,2276,0,6,4,0,0,0,2356,7,34,0,0,12,"101004,104004,104003","M416,DBS,S12K",M416:1006.5 / DBS:132.4 / S12K:0.0,M416:9 / DBS:1 / S12K:0,M416:284 / DBS:10 / S12K:0,M416:43 / DBS:10 / S12K:0,294,53,18.03
16,INCOGNIT EVOLUTION,1,591076293,invgKennyDanL,28,2,480,47,3,1,0,254,243,27m 16s,0m 35s,71,0,0,9052,1955,3,5,8,1,0,0,2356,0,13,0,1,3,"101004,104003,104004,101003,101006","M416,S12K,DBS,SCAR-L,AUG A3",M416:230.1 / S12K:13.3 / DBS:0.0 / SCAR-L:55.8 / AUG A3:0.0,M416:1 / S12K:1 / DBS:0 / SCAR-L:0 / AUG A3:0,M416:157 / S12K:2 / DBS:0 / SCAR-L:80 / AUG A3:45,M416:13 / S12K:1 / DBS:0 / SCAR-L:3 / AUG A3:0,284,17,5.99
11,SAILING ESPORTS,2,5256481428,slpRetired,0,1,573,161,4,2,0,304,228,27m 16s,0m 7s,17,0,0,6495,2231,0,3,7,1,0,0,2347,2,7,3,3,9,"101004,102003","M416,Vector",M416:269.6 / Vector:173.5,M416:1 / Vector:0,M416:184 / Vector:89,M416:15 / Vector:9,273,24,8.79
11,SAILING ESPORTS,2,592736100,slpNoviooooo,0,5,943,156,2,8,1,312,280,27m 16s,0m 9s,30,0,1,7716,3055,2,6,17,2,0,0,2347,8,19,1,4,6,"101101,104003","ASM Abakan,S12K",ASM Abakan:529.7 / S12K:176.1,ASM Abakan:2 / S12K:2,ASM Abakan:254 / S12K:16,ASM Abakan:22 / S12K:16,270,38,14.07
11,SAILING ESPORTS,2,515409759,slpLucio,0,3,511,166,2,1,1,339,323,26m 21s,0m 14s,125,0,0,8971,1953,0,3,5,0,0,0,2347,4,11,1,1,4,"101004,102002,101007","M416,UMP45,QBZ",M416:424.5 / UMP45:19.8 / QBZ:52.4,M416:1 / UMP45:1 / QBZ:1,M416:228 / UMP45:30 / QBZ:87,M416:17 / UMP45:1 / QBZ:3,345,21,6.09
11,SAILING ESPORTS,2,576864809,TUKIū,0,1,320,22,2,3,0,438,348,26m 13s,0m 8s,9,0,0,8696,2252,1,5,4,1,0,0,2347,1,2,0,0,1,"101004,102002,101003,107010","M416,UMP45,SCAR-L,Arma 107010",M416:0.0 / UMP45:77.0 / SCAR-L:48.1 / Arma 107010:0.0,M416:0 / UMP45:1 / SCAR-L:0 / Arma 107010:0,M416:123 / UMP45:32 / SCAR-L:85 / Arma 107010:0,M416:0 / UMP45:3 / SCAR-L:1 / Arma 107010:0,240,4,1.67
12,REED WARRIORS,3,5816409565,RwgBroown,0,0,56,0,0,0,0,108,121,25m 42s,0m 7s,110,0,0,6004,2827,0,0,0,0,0,0,146,1,0,1,0,0,"101004,101001,106011,101102","M416,AKM,Dual MP7,ACE32",M416:55.6 / AKM:0.0 / Dual MP7:0.0 / ACE32:0.0,M416:0 / AKM:0 / Dual MP7:0 / ACE32:0,M416:41 / AKM:0 / Dual MP7:0 / ACE32:0,M416:2 / AKM:0 / Dual MP7:0 / ACE32:0,41,2,4.88
12,REED WARRIORS,3,595145228,snxKIRITO,0,0,48,0,0,0,0,178,54,24m 40s,0m 6s,50,0,0,935,2214,0,0,0,0,0,0,146,0,2,0,0,0,"101003,104004,106003","SCAR-L,DBS,R1895",SCAR-L:48.0 / DBS:0.0 / R1895:0.0,SCAR-L:0 / DBS:0 / R1895:0,SCAR-L:31 / DBS:0 / R1895:0,SCAR-L:2 / DBS:0 / R1895:0,31,2,6.45
