TeamID,Nombre del Equipo,Rango,uId,Nombre del Jugador,Salud,Número de Bajas,Daño,Máxima Distancia de Baja,Asistencias,Noqueos,Número de Headshots,Daño Recibido,Curación,Tiempo de Supervivencia,Tiempo Fuera del Círculo Azul,Daño Total por Veneno,Bajas en Vehículo,Bajas con Granada,Distancia Conducida,Distancia Recorrida,Rescates,Granadas de Humo Usadas,Granadas Fragmentación Usadas,Granadas Incendiarias Usadas,Granadas Cegadoras Usadas,Suministros Obtenidos,Daño Total por Equipo,HeadHits,BodyHits,HandHits,FootHits,LimbsHits,WeaponIDs,WeaponNames,WeaponDamage,WeaponKills,ShotsByWeapon,HitsByWeapon,TotalShots,TotalHits,Accuracy(%)
,CP9,8,5287313613,CP9Angel,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CP9,8,510149456,CP9NiTwY,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CP9,8,5110438764,CP9JONYYY,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DBZ ESPORTS,9,5160517108,DBZxTwint,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DBZ ESPORTS,9,546810124,DBZdraven,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DBZ ESPORTS,9,51642674753,DBZxLaburra,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DBZ ESPORTS,9,5786295143,DBZxSelesz,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D4TR FEM,10,554715222,D4・ALLEN,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D4TR FEM,10,5197537851,D4・VENDETA,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D4TR FEM,10,51482805287,D4・FUTURE8A8Y,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D4TR FEM,10,535796090,D4・TEPONGO,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,APEX ESPORTS,11,5528757588,apexJeice,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,APEX ESPORTS,11,513966017,apexStarlight,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,APEX ESPORTS,11,5360731921,apexMia,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,APEX ESPORTS,11,51498256057,apexToso,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ESCUADRON MIGAJAS,12,5164186521,ferｘッ,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ESCUADRON MIGAJAS,12,548799556,Lockonstratos,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ESCUADRON MIGAJAS,12,510336915,GHOSTJonathan,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ESCUADRON MIGAJAS,12,578721858,ZR | Hidan,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,VENDETTA,13,510546165,vdzouzou,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,VENDETTA,13,524401522,vdūXYLON,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,VENDETTA,13,570555477,vdStray,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,VENDETTA,13,5828074453,vdTURY,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SAILING ESPORTS,14,5256481428,slpRetired,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SAILING ESPORTS,14,592736100,slpNoviooooo,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SAILING ESPORTS,14,515409759,slpLucio,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SAILING ESPORTS,14,576864809,TUKIū,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
