TeamID,Nombre del Equipo,Rango,uId,Nombre del Jugador,Salud,Número de Bajas,Daño,Máxima Distancia de Baja,Asistencias,Noqueos,Número de Headshots,Daño Recibido,Curación,Tiempo de Supervivencia,Tiempo Fuera del Círculo Azul,Daño Total por Veneno,Bajas en Vehículo,Bajas con Granada,Distancia Conducida,Distancia Recorrida,Rescates,Granadas de Humo Usadas,Granadas Fragmentación Usadas,Granadas Incendiarias Usadas,Granadas Cegadoras Usadas,Suministros Obtenidos,Daño Total por Equipo,HeadHits,BodyHits,HandHits,FootHits,LimbsHits,WeaponIDs,WeaponNames,WeaponDamage,WeaponKills,ShotsByWeapon,HitsByWeapon,TotalShots,TotalHits,Accuracy(%)
7,ZOMBIE BOYS,1,511151005,R6TQM,10,2,413,194,3,2,0,274,216,26m 52s,0m 6s,86,0,0,2507,3583,0,5,7,2,0,0,2047,1,8,0,0,7,"102004,101003,101004,102002,101007,106008","Thompson SMG,SCAR-L,M416,UMP45,QBZ,Skorpion",Thompson SMG:69.2 / SCAR-L:205.2 / M416:91.0 / UMP45:0.0 / QBZ:0.0 / Skorpion:0.0,Thompson SMG:0 / SCAR-L:1 / M416:1 / UMP45:0 / QBZ:0 / Skorpion:0,Thompson SMG:36 / SCAR-L:183 / M416:45 / UMP45:9 / QBZ:0 / Skorpion:0,Thompson SMG:2 / SCAR-L:10 / M416:4 / UMP45:0 / QBZ:0 / Skorpion:0,273,16,5.86
7,ZOMBIE BOYS,1,5559788870,CorreleūLIC,95,4,676,94,2,2,1,275,276,26m 52s,0m 0s,0,1,1,2900,2647,1,3,4,2,0,0,2047,3,9,1,1,8,"101003,101008,101001,106001","SCAR-L,M762,AKM,P92",SCAR-L:519.8 / M762:0.0 / AKM:0.0 / P92:0.0,SCAR-L:2 / M762:0 / AKM:0 / P92:0,SCAR-L:215 / M762:0 / AKM:11 / P92:0,SCAR-L:22 / M762:0 / AKM:0 / P92:0,226,22,9.73
7,ZOMBIE BOYS,1,5538104950,esg・Drxgønzz,100,5,550,158,2,2,1,78,88,26m 52s,0m 2s,10,1,1,4968,2588,0,8,4,0,0,0,2047,2,15,1,0,2,"101003,101101,104004,101006,104002","SCAR-L,ASM Abakan,DBS,AUG A3,S1897",SCAR-L:364.4 / ASM Abakan:0.0 / DBS:40.3 / AUG A3:0.0 / S1897:0.0,SCAR-L:2 / ASM Abakan:0 / DBS:1 / AUG A3:0 / S1897:0,SCAR-L:242 / ASM Abakan:40 / DBS:4 / AUG A3:0 / S1897:0,SCAR-L:16 / ASM Abakan:0 / DBS:4 / AUG A3:0 / S1897:0,286,20,6.99
7,ZOMBIE BOYS,1,5196654254,zbAkon,75,4,408,48,2,3,1,105,97,26m 52s,0m 0s,0,0,0,3233,2280,0,1,4,0,0,0,2047,2,12,1,2,9,"104004,101003,101002","DBS,SCAR-L,M16A4",DBS:181.5 / SCAR-L:199.9 / M16A4:0.0,DBS:3 / SCAR-L:1 / M16A4:0,DBS:16 / SCAR-L:76 / M16A4:0,DBS:16 / SCAR-L:10 / M16A4:0,92,26,28.26
16,MXSTORM,2,511241603,sfhKillSwitchx,0,6,913,152,3,5,0,116,87,26m 52s,0m 10s,30,0,0,5836,2309,1,3,3,2,0,0,2071,2,23,4,1,18,"105010,101004,101006,102002,105002","MG3,M416,AUG A3,UMP45,DP-28",MG3:142.3 / M416:784.1 / AUG A3:0.0 / UMP45:0.0 / DP-28:0.0,MG3:0 / M416:6 / AUG A3:0 / UMP45:0 / DP-28:0,MG3:129 / M416:651 / AUG A3:0 / UMP45:10 / DP-28:0,MG3:8 / M416:40 / AUG A3:0 / UMP45:0 / DP-28:0,790,48,6.08
16,MXSTORM,2,5842018734,drsTorresㅤ,0,1,356,104,3,2,1,133,99,26m 52s,0m 11s,42,0,0,6776,2874,0,2,0,0,0,0,2071,2,9,1,0,6,"101004,102002","M416,UMP45",M416:278.6 / UMP45:97.8,M416:0 / UMP45:1,M416:347 / UMP45:259,M416:14 / UMP45:4,606,18,2.97
16,MXSTORM,2,5859366447,sfhLeppard,0,4,601,178,3,5,1,380,261,26m 25s,0m 10s,79,0,1,8026,2786,0,1,7,0,0,1,2071,3,10,1,7,8,"101004,104004,106011","M416,DBS,Dual MP7",M416:476.1 / DBS:46.7 / Dual MP7:0.0,M416:3 / DBS:0 / Dual MP7:0,M416:479 / DBS:4 / Dual MP7:0,M416:25 / DBS:4 / Dual MP7:0,483,29,6.00
16,MXSTORM,2,5417144607,sfhScrapp,0,0,201,0,1,0,0,197,54,20m 56s,0m 14s,15,0,0,7171,2019,0,0,1,1,0,0,2071,0,0,0,0,6,"104003,101004,101008,104001","S12K,M416,M762,S686",S12K:0.0 / M416:101.7 / M762:0.0 / S686:0.0,S12K:0 / M416:0 / M762:0 / S686:0,S12K:1 / M416:147 / M762:0 / S686:0,S12K:0 / M416:6 / M762:0 / S686:0,148,6,4.05
17,FES ESPORTS,3,5257560348,A22PROLEXZIN,0,1,239,2,0,0,0,99,49,25m 23s,0m 10s,50,0,0,1983,2055,0,4,1,0,0,0,666,1,5,1,0,3,"102002,101003","UMP45,SCAR-L",UMP45:248.9 / SCAR-L:0.0,UMP45:1 / SCAR-L:0,UMP45:269 / SCAR-L:104,UMP45:10 / SCAR-L:0,373,10,2.68
17,FES ESPORTS,3,52177832522,FESAMANTHA,0,1,221,185,0,2,0,238,57,24m 33s,0m 0s,5,0,0,8847,1967,0,3,2,0,0,0,666,1,9,0,0,0,"101003,104003","SCAR-L,S12K",SCAR-L:245.7 / S12K:0.0,SCAR-L:1 / S12K:0,SCAR-L:154 / S12K:0,SCAR-L:10 / S12K:0,154,10,6.49
17,FES ESPORTS,3,5621830716,FESTIXXYLOVEEE,0,0,17,0,0,0,0,153,31,24m 29s,0m 10s,69,0,0,3375,2073,0,0,1,0,0,0,666,0,0,0,0,1,"101003,104003","SCAR-L,S12K",SCAR-L:16.6 / S12K:0.0,SCAR-L:0 / S12K:0,SCAR-L:287 / S12K:0,SCAR-L:1 / S12K:0,287,1,0.35
17,FES ESPORTS,3,572539784,BNsRomeroOG,0,0,189,0,0,0,0,222,38,24m 22s,0m 0s,0,0,0,2153,2167,0,4,0,0,0,0,666,2,3,0,0,2,"101006,104003","AUG A3,S12K",AUG A3:188.2 / S12K:0.0,AUG A3:0 / S12K:0,AUG A3:372 / S12K:0,AUG A3:7 / S12K:0,372,7,1.88
8,ALL STAR ESPORTS,4,5772658003,ASELOURYYYjpg,0,1,254,131,0,1,0,230,60,25m 16s,0m 0s,0,0,0,5019,2125,1,5,3,0,0,0,663,4,3,1,2,0,"101004,104003","M416,S12K",M416:265.5 / S12K:0.0,M416:1 / S12K:0,M416:229 / S12K:0,M416:10 / S12K:0,229,10,4.37
8,ALL STAR ESPORTS,4,51301453461,ASEORNNYYYYYY,0,0,48,0,0,0,0,238,148,25m 16s,0m 0s,0,0,0,5966,2140,1,2,0,0,0,0,663,0,1,0,0,2,"101006,101001,103006,103100","AUG A3,AKM,Mini14,MK12",AUG A3:47.9 / AKM:0.0 / Mini14:0.0 / MK12:0.0,AUG A3:0 / AKM:0 / Mini14:0 / MK12:0,AUG A3:217 / AKM:0 / Mini14:0 / MK12:0,AUG A3:3 / AKM:0 / Mini14:0 / MK12:0,217,3,1.38
8,ALL STAR ESPORTS,4,5132929308,ASEGELOOOXX,0,0,138,0,0,0,0,399,209,24m 49s,0m 0s,0,0,0,5480,1725,0,3,2,0,0,0,663,1,3,0,0,3,"104003,101006,103006,101003,104002","S12K,AUG A3,Mini14,SCAR-L,S1897",S12K:36.2 / AUG A3:101.7 / Mini14:0.0 / SCAR-L:0.0 / S1897:0.0,S12K:0 / AUG A3:0 / Mini14:0 / SCAR-L:0 / S1897:0,S12K:5 / AUG A3:210 / Mini14:6 / SCAR-L:0 / S1897:0,S12K:3 / AUG A3:4 / Mini14:0 / SCAR-L:0 / S1897:0,221,7,3.17
8,ALL STAR ESPORTS,4,5114407339,ASELEY,0,0,223,0,1,1,0,271,65,24m 37s,0m 0s,0,0,0,3871,2560,0,4,0,0,0,0,663,0,6,2,0,4,"101004,104004","M416,DBS",M416:224.3 / DBS:0.0,M416:0 / DBS:0,M416:216 / DBS:0,M416:12 / DBS:0,216,12,5.56
6,INZTINCT,5,5534885034,INzZakK,0,2,358,266,1,1,0,119,381,24m 14s,7m 34s,344,0,0,6679,2537,1,6,0,0,0,0,1023,3,9,0,1,4,"101003,104003","SCAR-L,S12K",SCAR-L:366.2 / S12K:80.6,SCAR-L:1 / S12K:1,SCAR-L:158 / S12K:6,SCAR-L:11 / S12K:6,164,17,10.37
6,INZTINCT,5,51294850202,INzYona,0,3,346,138,0,4,1,413,668,24m 12s,10m 9s,455,0,0,5885,2363,1,2,0,0,0,0,1023,3,8,0,0,3,"101004,102002,101003","M416,UMP45,SCAR-L",M416:98.1 / UMP45:174.3 / SCAR-L:123.1,M416:0 / UMP45:2 / SCAR-L:1,M416:51 / UMP45:84 / SCAR-L:30,M416:5 / UMP45:7 / SCAR-L:2,165,14,8.48
6,INZTINCT,5,5604638009,INzMau,0,1,295,54,2,1,0,193,358,23m 40s,8m 19s,317,0,0,8058,1953,1,1,0,0,0,0,1023,1,12,0,0,2,"101004,102002,101003,104003","M416,UMP45,SCAR-L,S12K",M416:329.8 / UMP45:0.0 / SCAR-L:0.0 / S12K:0.0,M416:1 / UMP45:0 / SCAR-L:0 / S12K:0,M416:131 / UMP45:0 / SCAR-L:6 / S12K:0,M416:15 / UMP45:0 / SCAR-L:0 / S12K:0,137,15,10.95
6,INZTINCT,5,51950058614,INziToxic,0,0,24,0,0,0,0,344,382,22m 28s,6m 19s,226,0,0,6728,2691,0,1,1,0,0,0,1023,0,1,0,0,0,"101006,101003,102004,104002,104003","AUG A3,SCAR-L,Thompson SMG,S1897,S12K",AUG A3:23.9 / SCAR-L:0.0 / Thompson SMG:0.0 / S1897:0.0 / S12K:0.0,AUG A3:0 / SCAR-L:0 / Thompson SMG:0 / S1897:0 / S12K:0,AUG A3:36 / SCAR-L:0 / Thompson SMG:0 / S1897:0 / S12K:0,AUG A3:1 / SCAR-L:0 / Thompson SMG:0 / S1897:0 / S12K:0,36,1,2.78
9,KOMANDOS UNIDOS,6,5197890636,KU2Loki7k,0,0,162,0,0,0,0,133,143,23m 57s,1m 27s,105,0,0,8039,1822,0,5,1,1,0,0,429,1,4,0,0,2,"101003,105001,101001,107010","SCAR-L,M249,AKM,Arma 107010",SCAR-L:161.9 / M249:0.0 / AKM:0.0 / Arma 107010:0.0,SCAR-L:0 / M249:0 / AKM:0 / Arma 107010:0,SCAR-L:145 / M249:0 / AKM:0 / Arma 107010:4,SCAR-L:7 / M249:0 / AKM:0 / Arma 107010:0,149,7,4.70
9,KOMANDOS UNIDOS,6,5389929087,KU2Juan77k,0,0,257,0,0,2,0,191,129,23m 57s,0m 34s,73,0,0,3786,1907,0,3,0,0,0,0,429,0,11,1,1,4,"101006,102002,104004","AUG A3,UMP45,DBS",AUG A3:275.9 / UMP45:0.0 / DBS:0.0,AUG A3:0 / UMP45:0 / DBS:0,AUG A3:130 / UMP45:0 / DBS:0,AUG A3:17 / UMP45:0 / DBS:0,130,17,13.08
