TeamID,Nombre del Equipo,Rango,uId,Nombre del Jugador,Salud,Número de Bajas,Daño,Máxima Distancia de Baja,Asistencias,Noqueos,Número de Headshots,Daño Recibido,Curación,Tiempo de Supervivencia,Tiempo Fuera del Círculo Azul,Daño Total por Veneno,Bajas en Vehículo,Bajas con Granada,Distancia Conducida,Distancia Recorrida,Rescates,Granadas de Humo Usadas,Granadas Fragmentación Usadas,Granadas Incendiarias Usadas,Granadas Cegadoras Usadas,Suministros Obtenidos,Daño Total por Equipo,HeadHits,BodyHits,HandHits,FootHits,LimbsHits,WeaponIDs,WeaponNames,WeaponDamage,WeaponKills,ShotsByWeapon,HitsByWeapon,TotalShots,TotalHits,Accuracy(%)
14,GALACTIC E-SPORTS,10,563936593,gaHumble,0,0,80,0,1,0,0,191,55,15m 58s,0m 14s,60,0,0,0,2046,0,0,0,0,0,0,869,0,3,0,0,0,"101101,102002,106002","ASM Abakan,UMP45,P1911",ASM Abakan:0.0 / UMP45:79.4 / P1911:0.0,ASM Abakan:0 / UMP45:0 / P1911:0,ASM Abakan:0 / UMP45:233 / P1911:0,ASM Abakan:0 / UMP45:3 / P1911:0,233,3,1.29
14,GALACTIC E-SPORTS,10,5834819084,gaJeremyyy,0,1,141,61,0,1,0,178,0,15m 34s,0m 3s,18,0,0,0,2928,0,0,0,0,0,0,869,0,0,0,0,0,"104003,101101,101003","S12K,ASM Abakan,SCAR-L",S12K:0.0 / ASM Abakan:0.0 / SCAR-L:0.0,S12K:0 / ASM Abakan:0 / SCAR-L:0,S12K:2 / ASM Abakan:0 / SCAR-L:0,S12K:0 / ASM Abakan:0 / SCAR-L:0,2,0,0.00
7,ZOMBIE BOYS,11,5196654254,zbAkon,0,1,498,96,0,2,1,196,96,16m 29s,0m 0s,0,0,0,1556,2429,0,0,0,0,0,0,689,2,12,1,2,9,"104004,101003,101002","DBS,SCAR-L,M16A4",DBS:181.5 / SCAR-L:199.9 / M16A4:0.0,DBS:3 / SCAR-L:1 / M16A4:0,DBS:16 / SCAR-L:76 / M16A4:0,DBS:16 / SCAR-L:10 / M16A4:0,92,26,28.26
7,ZOMBIE BOYS,11,511151005,R6TQM,0,0,134,0,0,1,0,455,258,16m 22s,0m 0s,0,0,0,1929,2697,0,0,3,0,0,0,689,1,8,0,0,7,"102004,101003,101004,102002,101007,106008","Thompson SMG,SCAR-L,M416,UMP45,QBZ,Skorpion",Thompson SMG:69.2 / SCAR-L:205.2 / M416:91.0 / UMP45:0.0 / QBZ:0.0 / Skorpion:0.0,Thompson SMG:0 / SCAR-L:1 / M416:1 / UMP45:0 / QBZ:0 / Skorpion:0,Thompson SMG:36 / SCAR-L:183 / M416:45 / UMP45:9 / QBZ:0 / Skorpion:0,Thompson SMG:2 / SCAR-L:10 / M416:4 / UMP45:0 / QBZ:0 / Skorpion:0,273,16,5.86
7,ZOMBIE BOYS,11,5538104950,esg・Drxgønzz,0,0,0,0,0,0,0,181,0,14m 39s,0m 0s,0,0,0,1571,1637,0,0,0,0,0,0,689,2,15,1,0,2,"101003,101101,104004,101006,104002","SCAR-L,ASM Abakan,DBS,AUG A3,S1897",SCAR-L:364.4 / ASM Abakan:0.0 / DBS:40.3 / AUG A3:0.0 / S1897:0.0,SCAR-L:2 / ASM Abakan:0 / DBS:1 / AUG A3:0 / S1897:0,SCAR-L:242 / ASM Abakan:40 / DBS:4 / AUG A3:0 / S1897:0,SCAR-L:16 / ASM Abakan:0 / DBS:4 / AUG A3:0 / S1897:0,286,20,6.99
7,ZOMBIE BOYS,11,5559788870,CorreleūLIC,0,0,57,0,0,0,0,223,25,14m 15s,0m 0s,0,0,0,902,2205,0,0,0,0,0,0,689,3,9,1,1,8,"101003,101008,101001,106001","SCAR-L,M762,AKM,P92",SCAR-L:519.8 / M762:0.0 / AKM:0.0 / P92:0.0,SCAR-L:2 / M762:0 / AKM:0 / P92:0,SCAR-L:215 / M762:0 / AKM:11 / P92:0,SCAR-L:22 / M762:0 / AKM:0 / P92:0,226,22,9.73
3,PURGE OF FIRE,12,5111204641,PurgeJOSEAg,0,1,44,0,1,1,0,300,215,16m 27s,0m 4s,15,0,0,1848,2017,0,1,1,0,0,0,539,1,0,0,0,1,"101007,101006,104004","QBZ,AUG A3,DBS",QBZ:0.0 / AUG A3:69.9 / DBS:0.0,QBZ:0 / AUG A3:0 / DBS:0,QBZ:0 / AUG A3:69 / DBS:6,QBZ:0 / AUG A3:2 / DBS:0,75,2,2.67
3,PURGE OF FIRE,12,5136377461,Purge444,0,1,319,94,1,1,0,350,158,16m 14s,0m 0s,0,0,0,2601,1651,1,0,0,0,0,0,539,1,1,0,0,0,"101001,101003,106002,104003","AKM,SCAR-L,P1911,S12K",AKM:0.0 / SCAR-L:70.6 / P1911:0.0 / S12K:0.0,AKM:0 / SCAR-L:0 / P1911:0 / S12K:0,AKM:0 / SCAR-L:48 / P1911:0 / S12K:0,AKM:0 / SCAR-L:2 / P1911:0 / S12K:0,48,2,4.17
3,PURGE OF FIRE,12,5316978748,PurgeChoreBoT,0,1,176,176,0,1,0,194,0,9m 29s,0m 0s,0,0,0,1994,1148,0,0,0,0,0,0,539,2,0,0,2,0,"101004,104003,106006","M416,S12K,Sawed-off",M416:132.0 / S12K:0.0 / Sawed-off:0.0,M416:0 / S12K:0 / Sawed-off:0,M416:35 / S12K:0 / Sawed-off:0,M416:4 / S12K:0 / Sawed-off:0,35,4,11.43
3,PURGE OF FIRE,12,516999247,PurgeRagnar,0,0,0,0,0,0,0,329,122,9m 13s,0m 0s,0,0,0,5295,576,1,0,0,0,0,0,539,1,2,0,0,0,"104004,101004,102005,104003,106001","DBS,M416,PP19,S12K,P92",DBS:0.0 / M416:0.0 / PP19:72.7 / S12K:0.0 / P92:0.0,DBS:0 / M416:0 / PP19:0 / S12K:0 / P92:0,DBS:1 / M416:39 / PP19:33 / S12K:0 / P92:0,DBS:0 / M416:0 / PP19:3 / S12K:0 / P92:0,73,3,4.11
11,CLOVER GOLD,13,573421256,slpCaydem14,0,1,194,28,0,1,0,131,31,16m 20s,0m 0s,0,0,0,2157,1822,0,0,1,0,0,0,390,1,1,1,0,3,"102002,101004,102003,107008,106008","UMP45,M416,Vector,Arma 107008,Skorpion",UMP45:164.7 / M416:0.0 / Vector:0.0 / Arma 107008:0.0 / Skorpion:0.0,UMP45:1 / M416:0 / Vector:0 / Arma 107008:0 / Skorpion:0,UMP45:46 / M416:124 / Vector:0 / Arma 107008:0 / Skorpion:0,UMP45:6 / M416:0 / Vector:0 / Arma 107008:0 / Skorpion:0,170,6,3.53
11,CLOVER GOLD,13,5482808043,Diegozin,0,1,196,131,0,1,0,141,0,16m 20s,0m 0s,0,0,0,1818,1969,0,0,0,0,0,0,390,0,0,1,0,1,"101001,101004,101003,106010,103004","AKM,M416,SCAR-L,Desert Eagle,SKS",AKM:0.0 / M416:32.2 / SCAR-L:0.0 / Desert Eagle:0.0 / SKS:0.0,AKM:0 / M416:0 / SCAR-L:0 / Desert Eagle:0 / SKS:0,AKM:3 / M416:82 / SCAR-L:0 / Desert Eagle:0 / SKS:0,AKM:0 / M416:2 / SCAR-L:0 / Desert Eagle:0 / SKS:0,85,2,2.35
11,CLOVER GOLD,13,5956258813,CGdaniperro,0,0,0,0,0,0,0,0,0,9m 11s,3m 35s,149,0,0,0,0,0,0,0,0,0,0,390,5,1,0,0,0,"104003,101003,101007","S12K,SCAR-L,QBZ",S12K:0.0 / SCAR-L:247.3 / QBZ:0.0,S12K:0 / SCAR-L:0 / QBZ:0,S12K:2 / SCAR-L:79 / QBZ:0,S12K:0 / SCAR-L:6 / QBZ:0,81,6,7.41
4,V2 ESPORTS,14,5202844535,V2Dramaz,0,0,0,0,0,0,0,98,37,14m 28s,0m 0s,0,0,0,761,1629,0,0,0,0,0,0,132,1,3,0,2,1,"101004,104003","M416,S12K",M416:168.5 / S12K:0.0,M416:2 / S12K:0,M416:136 / S12K:0,M416:7 / S12K:0,136,7,5.15
4,V2 ESPORTS,14,510139056,V2Luckyyyyy,0,0,100,0,0,1,0,174,31,13m 42s,0m 0s,0,0,0,3257,1099,0,0,0,0,0,0,132,1,7,0,5,5,"101004,104003","M416,S12K",M416:53.4 / S12K:165.3,M416:0 / S12K:1,M416:162 / S12K:14,M416:4 / S12K:14,176,18,10.23
4,V2 ESPORTS,14,5216451596,V2AlucardMX,0,0,32,0,0,0,0,192,0,13m 21s,0m 0s,0,0,0,1122,1186,0,0,0,0,0,0,132,2,4,0,1,2,"101004,101101,101001","M416,ASM Abakan,AKM",M416:277.2 / ASM Abakan:0.0 / AKM:0.0,M416:0 / ASM Abakan:0 / AKM:0,M416:102 / ASM Abakan:0 / AKM:5,M416:9 / ASM Abakan:0 / AKM:0,107,9,8.41

4,V2 ESPORTS,14,544313239,V2Lastdance,0,0,0,0,0,0,0,196,0,6m 53s,0m 0s,0,0,0,2964,654,0,0,0,0,0,0,132,1,0,1,0,0,"101004,102002","M416,UMP45",M416:65.8 / UMP45:0.0,M416:0 / UMP45:0,M416:51 / UMP45:0,M416:2 / UMP45:0,51,2,3.92
