TeamID,Nombre del Equipo,Rango,uId,Nombre del Jugador,Salud,Número de Bajas,Daño,Máxima Distancia de Baja,Asistencias,Noqueos,Número de Headshots,Daño Recibido,Curación,Tiempo de Supervivencia,Tiempo Fuera del Círculo Azul,Daño Total por Veneno,Bajas en Vehículo,Bajas con Granada,Distancia Conducida,Distancia Recorrida,Rescates,Granadas de Humo Usadas,Granadas Fragmentación Usadas,Granadas Incendiarias Usadas,Granadas Cegadoras Usadas,Suministros Obtenidos,Daño Total por Equipo,HeadHits,BodyHits,HandHits,FootHits,LimbsHits,WeaponIDs,WeaponNames,WeaponDamage,WeaponKills,ShotsByWeapon,HitsByWeapon,TotalShots,TotalHits,Accuracy(%)
,ALL STAR ESPORTS,1,5772658003,ASELOURYYYjpg,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ALL STAR ESPORTS,1,5132929308,ASEGELOOOXX,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ALL STAR ESPORTS,1,51301453461,ASEORNNYYYYYY,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ALL STAR ESPORTS,1,5114407339,ASELEY ,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MXSTORM,2,5859366447,sfhLeppard,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MXSTORM,2,511241603,sfhKillSwitchx,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MXSTORM,2,5842018734,drsTorresㅤ,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MXSTORM,2,5417144607,sfhScrapp,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BATSPARTAN,3,5305441655,BSxCHELAS,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BATSPARTAN,3,5672165692,BSxRamzes,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BATSPARTAN,3,5232819365,BSxKevin,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BATSPARTAN,3,5299337510,BSxFEDERALgg,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,INZTINCT,4,51294850202,INzYona,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,INZTINCT,4,5604638009,INzMau,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,INZTINCT,4,51950058614,INziToxic,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,INZTINCT,4,581277505,INzCouuper,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KOMANDOS UNIDOS,5,5389929087,KU2Juan77k,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KOMANDOS UNIDOS,5,5258447630,KU2LeSam77,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KOMANDOS UNIDOS,5,5112132059,KU2Zeus,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KOMANDOS UNIDOS,5,52206371780,KU2Nix,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8DP ESPORTS,6,5187129313,8DPLUFFY,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8DP ESPORTS,6,511014603,8DPALE,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8DP ESPORTS,6,5660532482,8DPNOAH,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8DP ESPORTS,6,521933446,8DPMYSTIC,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,GALACTIC E-SPORTS,7,5203882505,gaRALO,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,GALACTIC E-SPORTS,7,5329848622,gaKAAIL,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,GALACTIC E-SPORTS,7,563936593,gaHumble,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
