TeamID,Nombre del Equipo,Rango,uId,Nombre del Jugador,Salud,Número de Bajas,Daño,Máxima Distancia de Baja,Asistencias,Noqueos,Número de Headshots,Daño Recibido,Curación,Tiempo de Supervivencia,Tiempo Fuera del Círculo Azul,Daño Total por Veneno,Bajas en Vehículo,Bajas con Granada,Distancia Conducida,Distancia Recorrida,Rescates,Granadas de Humo Usadas,Granadas Fragmentación Usadas,Granadas Incendiarias Usadas,Granadas Cegadoras Usadas,Suministros Obtenidos,Daño Total por Equipo,HeadHits,BodyHits,HandHits,FootHits,LimbsHits,WeaponIDs,WeaponNames,WeaponDamage,WeaponKills,ShotsByWeapon,HitsByWeapon,TotalShots,TotalHits,Accuracy(%)
12,8DP ESPORTS,4,5187129313,8DPLUFFY,0,1,158,5,1,1,0,359,153,17m 58s,0m 0s,0,0,1,9776,1395,1,0,3,0,0,0,1180,0,1,1,0,1,"101003,104003,101004,101001","SCAR-L,S12K,M416,AKM",SCAR-L:23.2 / S12K:0.0 / M416:34.0 / AKM:0.0,SCAR-L:0 / S12K:0 / M416:0 / AKM:0,SCAR-L:61 / S12K:0 / M416:10 / AKM:0,SCAR-L:1 / S12K:0 / M416:2 / AKM:0,71,3,4.23
17,KILLER GOATS,5,572539784,BNsRomeroOG,0,4,590,189,0,2,2,280,180,23m 46s,0m 0s,0,0,0,3829,1883,1,1,4,1,0,0,1229,3,20,1,0,5,"101004,104003","M416,S12K",M416:217.5 / S12K:270.3,M416:2 / S12K:2,M416:180 / S12K:20,M416:9 / S12K:20,200,29,14.50
17,KILLER GOATS,5,5621830716,FESTIXXYLOVEEE,0,1,216,1,0,1,0,322,213,23m 46s,0m 0s,0,0,0,3383,1987,1,3,3,0,0,0,1229,0,7,0,1,1,"101004,101003,101001,104003,101007","M416,SCAR-L,AKM,S12K,QBZ",M416:18.3 / SCAR-L:0.0 / AKM:220.8 / S12K:0.0 / QBZ:0.0,M416:0 / SCAR-L:0 / AKM:1 / S12K:0 / QBZ:0,M416:177 / SCAR-L:36 / AKM:25 / S12K:3 / QBZ:0,M416:1 / SCAR-L:0 / AKM:8 / S12K:0 / QBZ:0,241,9,3.73
17,KILLER GOATS,5,5257560348,A22PROLEXZIN,0,0,121,0,0,1,0,448,237,21m 35s,0m 0s,0,0,0,2844,1527,0,4,0,0,0,0,1229,0,3,0,0,4,"101006,102002","AUG A3,UMP45",AUG A3:132.9 / UMP45:0.0,AUG A3:0 / UMP45:0,AUG A3:85 / UMP45:0,AUG A3:7 / UMP45:0,85,7,8.24
17,KILLER GOATS,5,5966360304,FESLEENIXS,0,2,302,159,0,2,0,306,110,18m 16s,0m 0s,0,0,0,2620,1797,1,0,0,0,0,0,1229,1,12,1,0,3,"101004,101003,104004,102001","M416,SCAR-L,DBS,UZI",M416:325.9 / SCAR-L:0.0 / DBS:0.0 / UZI:0.0,M416:2 / SCAR-L:0 / DBS:0 / UZI:0,M416:276 / SCAR-L:0 / DBS:0 / UZI:0,M416:17 / SCAR-L:0 / DBS:0 / UZI:0,276,17,6.16
15,BATSPARTAN,6,5305441655,BSxCHELAS,0,3,648,228,0,3,0,234,226,23m 35s,3m 3s,87,0,0,10549,1505,0,5,0,0,0,0,1238,4,19,1,3,3,"101004,104004,101003,107008,107010","M416,DBS,SCAR-L,Arma 107008,Arma 107010",M416:707.2 / DBS:0.0 / SCAR-L:0.0 / Arma 107008:0.0 / Arma 107010:0.0,M416:3 / DBS:0 / SCAR-L:0 / Arma 107008:0 / Arma 107010:0,M416:257 / DBS:0 / SCAR-L:0 / Arma 107008:0 / Arma 107010:0,M416:30 / DBS:0 / SCAR-L:0 / Arma 107008:0 / Arma 107010:0,257,30,11.67
15,BATSPARTAN,6,5299337510,BSxFEDERALŪgg,0,0,185,0,1,0,0,202,166,23m 35s,2m 56s,84,0,0,9705,1427,0,0,0,0,0,0,1238,1,6,1,0,1,"101004,104003","M416,S12K",M416:194.3 / S12K:0.0,M416:0 / S12K:0,M416:166 / S12K:1,M416:9 / S12K:0,167,9,5.39
15,BATSPARTAN,6,5672165692,BSxRamzes,0,0,176,0,0,1,0,173,159,23m 35s,2m 58s,84,0,0,9426,1563,0,2,0,0,0,0,1238,2,4,0,0,0,"101004,101001,104003,104002,106011","M416,AKM,S12K,S1897,Dual MP7",M416:198.9 / AKM:0.0 / S12K:0.0 / S1897:0.0 / Dual MP7:0.0,M416:0 / AKM:0 / S12K:0 / S1897:0 / Dual MP7:0,M416:146 / AKM:3 / S12K:0 / S1897:0 / Dual MP7:0,M416:6 / AKM:0 / S12K:0 / S1897:0 / Dual MP7:0,149,6,4.03
15,BATSPARTAN,6,5232819365,BSxKEVIN,0,0,229,0,0,0,0,520,423,23m 10s,3m 12s,93,0,0,9366,1491,0,2,0,0,0,0,1238,1,2,1,0,0,"103001,101004,101006","Kar98K,M416,AUG A3",Kar98K:228.2 / M416:0.0 / AUG A3:0.0,Kar98K:0 / M416:0 / AUG A3:0,Kar98K:22 / M416:80 / AUG A3:0,Kar98K:4 / M416:0 / AUG A3:0,102,4,3.92
13,ARKADIANS,7,51938507952,OR・LYO,0,0,0,0,0,0,0,52,117,22m 42s,4m 7s,165,0,0,7556,2063,0,0,1,0,0,0,37,0,0,0,0,0,"101004,101001","M416,AKM",M416:0.0 / AKM:0.0,M416:0 / AKM:0,M416:41 / AKM:16,M416:0 / AKM:0,57,0,0.00
13,ARKADIANS,7,516117251,OR・YUM,0,0,37,0,0,0,0,198,97,22m 15s,3m 35s,97,0,0,7798,2259,0,0,0,0,1,0,37,0,2,0,0,0,"101006,104003","AUG A3,S12K",AUG A3:36.7 / S12K:0.0,AUG A3:0 / S12K:0,AUG A3:52 / S12K:0,AUG A3:2 / S12K:0,52,2,3.85
13,ARKADIANS,7,5675466347,OR・BOBA,0,0,0,0,0,0,0,269,195,21m 24s,4m 1s,114,0,0,11514,1700,0,0,0,0,0,0,37,0,0,0,0,0,"101004,101006,101012,106011","M416,AUG A3,Honey Badger,Dual MP7",M416:0.0 / AUG A3:0.0 / Honey Badger:0.0 / Dual MP7:0.0,M416:0 / AUG A3:0 / Honey Badger:0 / Dual MP7:0,M416:36 / AUG A3:0 / Honey Badger:0 / Dual MP7:0,M416:0 / AUG A3:0 / Honey Badger:0 / Dual MP7:0,36,0,0.00
10,NIGHT RAID,8,565137801,NRūCidoso,0,1,249,95,0,2,0,100,60,22m 6s,0m 50s,59,0,0,7924,1284,0,1,0,0,0,0,249,1,8,0,0,2,"101003,101004,102005,101007","SCAR-L,M416,PP19,QBZ",SCAR-L:282.4 / M416:0.0 / PP19:0.0 / QBZ:0.0,SCAR-L:1 / M416:0 / PP19:0 / QBZ:0,SCAR-L:65 / M416:0 / PP19:0 / QBZ:0,SCAR-L:11 / M416:0 / PP19:0 / QBZ:0,65,11,16.92
10,NIGHT RAID,8,5722676980,NRelREYOVNI,0,0,0,0,0,0,0,163,25,18m 11s,0m 46s,37,0,0,8800,1339,0,0,0,0,0,0,249,0,0,0,0,0,"101006,104003","AUG A3,S12K",AUG A3:0.0 / S12K:0.0,AUG A3:0 / S12K:0,AUG A3:23 / S12K:0,AUG A3:0 / S12K:0,23,0,0.00
10,NIGHT RAID,8,5282358473,NRūAleexx,0,0,0,0,0,0,0,187,2,13m 29s,0m 0s,0,0,0,7323,1367,0,0,0,0,0,0,249,0,0,0,0,0,"101004,104002,104003","M416,S1897,S12K",M416:0.0 / S1897:0.0 / S12K:0.0,M416:0 / S1897:0 / S12K:0,M416:0 / S1897:0 / S12K:0,M416:0 / S1897:0 / S12K:0,0,0,0.00
10,NIGHT RAID,8,5738066900,NRūPRIME,0,0,0,0,0,0,0,197,0,12m 59s,0m 0s,0,0,0,5386,1749,0,0,0,0,0,0,249,0,0,0,0,0,"101004,101001,106002","M416,AKM,P1911",M416:0.0 / AKM:0.0 / P1911:0.0,M416:0 / AKM:0 / P1911:0,M416:0 / AKM:0 / P1911:0,M416:0 / AKM:0 / P1911:0,0,0,0.00
14,GALACTIC E-SPORTS,9,5204868538,gaTamal,0,1,302,35,1,1,0,248,80,20m 53s,0m 0s,0,0,1,5141,955,0,0,4,0,0,0,482,1,4,0,1,4,"101004,102005,101008","M416,PP19,M762",M416:226.9 / PP19:0.0 / M762:0.0,M416:0 / PP19:0 / M762:0,M416:131 / PP19:19 / M762:0,M416:10 / PP19:0 / M762:0,150,10,6.67
14,GALACTIC E-SPORTS,9,563936593,gaHumble,0,0,44,0,0,0,0,206,36,20m 53s,0m 0s,0,0,0,5668,1592,2,3,0,0,0,0,482,0,0,0,1,2,"101003,102003,107010","SCAR-L,Vector,Arma 107010",SCAR-L:43.3 / Vector:0.0 / Arma 107010:0.0,SCAR-L:0 / Vector:0 / Arma 107010:0,SCAR-L:125 / Vector:26 / Arma 107010:1,SCAR-L:3 / Vector:0 / Arma 107010:0,152,3,1.97
14,GALACTIC E-SPORTS,9,5329848622,gaKAAIL,0,0,42,0,1,0,0,100,0,20m 53s,0m 0s,0,0,0,5823,1842,0,2,3,0,0,0,482,0,1,0,0,0,"101003,101004,104003","SCAR-L,M416,S12K",SCAR-L:17.6 / M416:0.0 / S12K:0.0,SCAR-L:0 / M416:0 / S12K:0,SCAR-L:163 / M416:0 / S12K:0,SCAR-L:1 / M416:0 / S12K:0,163,1,0.61
14,GALACTIC E-SPORTS,9,5834819084,gaJeremyyy,0,1,94,324,0,0,0,197,6,19m 48s,0m 0s,0,0,0,5464,1541,0,2,0,0,0,0,482,1,2,0,0,2,"101007,101012,101101,104003","QBZ,Honey Badger,ASM Abakan,S12K",QBZ:127.6 / Honey Badger:0.0 / ASM Abakan:0.0 / S12K:0.0,QBZ:1 / Honey Badger:0 / ASM Abakan:0 / S12K:0,QBZ:107 / Honey Badger:0 / ASM Abakan:0 / S12K:0,QBZ:5 / Honey Badger:0 / ASM Abakan:0 / S12K:0,107,5,4.67
5,ETS,10,5677997451,etsJoker,0,0,376,0,1,1,0,179,79,19m 52s,0m 0s,0,0,0,1568,1174,0,5,1,0,0,0,790,2,8,1,3,6,"102002,104003,106008","UMP45,S12K,Skorpion",UMP45:322.3 / S12K:84.3 / Skorpion:0.0,UMP45:0 / S12K:0 / Skorpion:0,UMP45:196 / S12K:7 / Skorpion:0,UMP45:14 / S12K:6 / Skorpion:0,203,20,9.85
5,ETS,10,5443752987,etsCarlos,0,1,220,22,0,2,0,234,65,18m 40s,0m 0s,0,0,0,1373,1139,0,0,0,0,0,0,790,2,5,1,0,0,"102002,101012,101009","UMP45,Honey Badger,Mk47 Mutant",UMP45:164.0 / Honey Badger:75.2 / Mk47 Mutant:0.0,UMP45:0 / Honey Badger:1 / Mk47 Mutant:0,UMP45:49 / Honey Badger:29 / Mk47 Mutant:0,UMP45:5 / Honey Badger:3 / Mk47 Mutant:0,78,8,10.26
5,ETS,10,5238035721,etsGolDRichard,0,1,194,0,1,1,0,175,0,18m 37s,0m 0s,0,0,1,1458,1096,2,0,1,2,0,0,790,0,0,0,1,2,"102001,104003,101003,107010","UZI,S12K,SCAR-L,Arma 107010",UZI:15.8 / S12K:0.0 / SCAR-L:28.0 / Arma 107010:0.0,UZI:0 / S12K:0 / SCAR-L:0 / Arma 107010:0,UZI:23 / S12K:0 / SCAR-L:16 / Arma 107010:0,UZI:1 / S12K:0 / SCAR-L:2 / Arma 107010:0,39,3,7.69
5,ETS,10,51885671989,etsSpiderCholo,0,0,0,0,0,0,0,194,0,16m 38s,0m 0s,0,0,0,1300,670,0,0,0,0,0,0,790,0,0,0,0,0,"102001,104003,103005","UZI,S12K,VSS",UZI:0.0 / S12K:0.0 / VSS:0.0,UZI:0 / S12K:0 / VSS:0,UZI:0 / S12K:0 / VSS:0,UZI:0 / S12K:0 / VSS:0,0,0,0.00
6,INZTINCT,11,5604638009,INzMau,0,0,118,0,0,0,0,119,145,19m 51s,3m 40s,113,0,0,9419,1431,0,0,0,0,0,0,351,0,1,0,1,5,"101004,104003,101101","M416,S12K,ASM Abakan",M416:117.4 / S12K:0.0 / ASM Abakan:0.0,M416:0 / S12K:0 / ASM Abakan:0,M416:71 / S12K:0 / ASM Abakan:0,M416:7 / S12K:0 / ASM Abakan:0,71,7,9.86
6,INZTINCT,11,581277505,INzCouuper,0,0,31,0,0,0,0,95,116,19m 51s,3m 43s,121,0,0,12714,1449,0,0,1,0,0,0,351,0,0,0,0,0,"101001,101004,101006","AKM,M416,AUG A3",AKM:0.0 / M416:0.0 / AUG A3:0.0,AKM:0 / M416:0 / AUG A3:0,AKM:13 / M416:0 / AUG A3:0,AKM:0 / M416:0 / AUG A3:0,13,0,0.00
6,INZTINCT,11,51294850202,INzYona,0,0,202,0,0,1,0,169,134,19m 42s,4m 10s,134,0,0,9915,1818,0,0,0,0,0,0,351,2,3,1,0,3,"101003,101001,101002,104001","SCAR-L,AKM,M16A4,S686",SCAR-L:237.6 / AKM:0.0 / M16A4:0.0 / S686:0.0,SCAR-L:0 / AKM:0 / M16A4:0 / S686:0,SCAR-L:112 / AKM:0 / M16A4:0 / S686:0,SCAR-L:9 / AKM:0 / M16A4:0 / S686:0,112,9,8.04
6,INZTINCT,11,5534885034,INzZakK,0,0,0,0,0,0,0,269,226,19m 38s,4m 35s,148,0,0,9337,2170,0,2,0,0,0,0,351,0,0,0,0,0,"101004,104003,104002,101006","M416,S12K,S1897,AUG A3",M416:0.0 / S12K:0.0 / S1897:0.0 / AUG A3:0.0,M416:0 / S12K:0 / S1897:0 / AUG A3:0,M416:0 / S12K:0 / S1897:0 / AUG A3:0,M416:0 / S12K:0 / S1897:0 / AUG A3:0,0,0,0.00
7,ZOMBIE BOYS,12,5196654254,zbAkon,0,2,244,7,0,1,0,284,129,17m 34s,0m 0s,0,0,0,2337,1215,1,0,0,0,0,0,707,0,11,4,0,4,"101004,104004,101003","M416,DBS,SCAR-L",M416:43.5 / DBS:220.8 / SCAR-L:0.0,M416:0 / DBS:2 / SCAR-L:0,M416:34 / DBS:17 / SCAR-L:0,M416:2 / DBS:17 / SCAR-L:0,51,19,37.25
7,ZOMBIE BOYS,12,5559788870,CorreleūLIC,0,2,334,17,0,2,1,180,90,17m 34s,0m 0s,0,0,0,1803,1797,1,2,0,0,0,0,707,3,5,0,0,1,"101004,101006,101001,104004,102002,101101,101003,106002,106011","M416,AUG A3,AKM,DBS,UMP45,ASM Abakan,SCAR-L,P1911,Dual MP7",M416:65.6 / AUG A3:0.0 / AKM:110.1 / DBS:0.0 / UMP45:0.0 / ASM Abakan:248.3 / SCAR-L:0.0 / P1911:40.8 / Dual MP7:0.0,M416:0 / AUG A3:0 / AKM:1 / DBS:0 / UMP45:0 / ASM Abakan:1 / SCAR-L:0 / P1911:0 / Dual MP7:0,M416:37 / AUG A3:0 / AKM:27 / DBS:0 / UMP45:10 / ASM Abakan:18 / SCAR-L:0 / P1911:7 / Dual MP7:0,M416:2 / AUG A3:0 / AKM:1 / DBS:0 / UMP45:0 / ASM Abakan:5 / SCAR-L:0 / P1911:1 / Dual MP7:0,99,9,9.09
7,ZOMBIE BOYS,12,511151005,R6TQM,0,0,109,0,1,0,0,197,0,3m 11s,0m 0s,0,0,0,0,217,0,0,2,0,0,0,707,0,5,0,1,0,"104004,101003","DBS,SCAR-L",DBS:111.6 / SCAR-L:11.2,DBS:0 / SCAR-L:0,DBS:5 / SCAR-L:27,DBS:5 / SCAR-L:1,32,6,18.75
7,ZOMBIE BOYS,12,5538104950,esg・Drxgønzz,0,0,20,0,1,0,0,198,0,2m 12s,0m 0s,0,0,0,0,74,0,0,0,0,0,0,707,0,0,0,0,1,101012,Honey Badger,Honey Badger:19.3,Honey Badger:0,Honey Badger:8,Honey Badger:1,8,1,12.50
3,PURGE OF FIRE,13,5111204641,PurgeJOSEAg,0,0,205,0,0,1,0,100,119,16m 27s,3m 42s,119,0,0,5369,1887,0,1,0,0,0,0,520,3,3,0,1,0,"101101,104003,104002","ASM Abakan,S12K,S1897",ASM Abakan:224.3 / S12K:0.0 / S1897:0.0,ASM Abakan:0 / S12K:0 / S1897:0,ASM Abakan:86 / S12K:0 / S1897:0,ASM Abakan:7 / S12K:0 / S1897:0,86,7,8.14
3,PURGE OF FIRE,13,5316978748,PurgeChoreBoT,0,0,218,0,0,1,0,221,231,16m 27s,3m 43s,119,0,0,2831,1624,0,1,2,0,0,0,520,0,12,1,0,1,"104003,101006,106001","S12K,AUG A3,P92",S12K:154.6 / AUG A3:48.4 / P92:0.0,S12K:0 / AUG A3:0 / P92:0,S12K:12 / AUG A3:36 / P92:0,S12K:12 / AUG A3:2 / P92:0,48,14,29.17
3,PURGE OF FIRE,13,5416720184,PurgeDraxLer,0,0,55,0,0,0,0,215,138,16m 22s,3m 46s,120,0,0,4401,1810,1,0,1,1,0,0,520,0,0,0,0,0,"101004,104002,102002,101003","M416,S1897,UMP45,SCAR-L",M416:0.0 / S1897:0.0 / UMP45:0.0 / SCAR-L:0.0,M416:0 / S1897:0 / UMP45:0 / SCAR-L:0,M416:23 / S1897:0 / UMP45:0 / SCAR-L:0,M416:0 / S1897:0 / UMP45:0 / SCAR-L:0,23,0,0.00
3,PURGE OF FIRE,13,5136377461,Purge444,0,0,42,0,0,0,0,197,121,15m 37s,3m 48s,121,0,0,3387,2078,0,0,0,0,0,0,520,1,0,0,0,0,"104003,101004","S12K,M416",S12K:0.0 / M416:41.6,S12K:0 / M416:0,S12K:1 / M416:43,S12K:0 / M416:1,44,1,2.27
16,SOLDIERS FROM HELL,14,5417144607,sfhScrapp,0,0,39,0,0,0,0,100,0,4m 23s,0m 0s,0,0,0,0,415,0,0,0,0,0,0,567,0,0,0,2,1,"102005,104002","PP19,S1897",PP19:23.9 / S1897:14.7,PP19:0 / S1897:0,PP19:85 / S1897:4,PP19:1 / S1897:2,89,3,3.37
16,SOLDIERS FROM HELL,14,5716423674,TReFRAN,0,1,329,5,0,2,0,99,0,4m 23s,0m 0s,0,0,0,0,432,0,0,1,0,0,0,567,0,9,1,1,1,"102005,104004,104002","PP19,DBS,S1897",PP19:50.9 / DBS:0.0 / S1897:214.8,PP19:0 / DBS:0 / S1897:1,PP19:74 / DBS:12 / S1897:10,PP19:2 / DBS:0 / S1897:10,96,12,12.50
16,SOLDIERS FROM HELL,14,511241603,sfhKillSwitchx,0,0,0,0,0,0,0,198,0,2m 31s,0m 0s,0,0,0,0,1,0,0,0,0,0,0,567,0,0,0,0,0,,,,,,,0,0,0.00

16,SOLDIERS FROM HELL,14,5859366447,sfhLeppard,0,1,199,5,0,1,0,196,0,2m 17s,0m 0s,0,0,0,0,53,0,0,0,0,0,0,567,1,4,0,0,1,101101,ASM Abakan,ASM Abakan:221.5,ASM Abakan:1,ASM Abakan:20,ASM Abakan:6,20,6,30.00
