TeamID,Nombre del Equipo,Rango,uId,Nombre del Jugador,Salud,Número de Bajas,Daño,Máxima Distancia de Baja,Asistencias,Noqueos,Número de Headshots,Daño Recibido,Curación,Tiempo de Supervivencia,Tiempo Fuera del Círculo Azul,Daño Total por Veneno,Bajas en Vehículo,Bajas con Granada,Distancia Conducida,Distancia Recorrida,Rescates,Granadas de Humo Usadas,Granadas Fragmentación Usadas,Granadas Incendiarias Usadas,Granadas Cegadoras Usadas,Suministros Obtenidos,Daño Total por Equipo,HeadHits,BodyHits,HandHits,FootHits,LimbsHits,WeaponIDs,WeaponNames,WeaponDamage,WeaponKills,ShotsByWeapon,HitsByWeapon,TotalShots,TotalHits,Accuracy(%)
15,BATSPARTAN,1,5672165692,BSxRamzes,84,1,328,27,1,0,0,37,40,34m 43s,0m 1s,14,0,0,7793,2664,3,7,6,2,0,0,1071,2,4,0,0,0,"101004,101001,104003,104002,106011","M416,AKM,S12K,S1897,Dual MP7",M416:198.9 / AKM:0.0 / S12K:0.0 / S1897:0.0 / Dual MP7:0.0,M416:0 / AKM:0 / S12K:0 / S1897:0 / Dual MP7:0,M416:146 / AKM:3 / S12K:0 / S1897:0 / Dual MP7:0,M416:6 / AKM:0 / S12K:0 / S1897:0 / Dual MP7:0,149,6,4.03
15,BATSPARTAN,1,5299337510,BSxFEDERALŪgg,100,1,188,71,1,1,0,358,365,34m 43s,0m 1s,12,0,1,7426,2780,1,3,4,0,0,0,1071,1,6,1,0,1,"101004,104003","M416,S12K",M416:194.3 / S12K:0.0,M416:0 / S12K:0,M416:166 / S12K:1,M416:9 / S12K:0,167,9,5.39
15,BATSPARTAN,1,5232819365,BSxKEVIN,100,3,367,140,0,3,0,452,315,30m 59s,0m 5s,25,0,2,7235,2861,0,7,2,0,0,0,1071,1,2,1,0,0,"103001,101004,101006","Kar98K,M416,AUG A3",Kar98K:228.2 / M416:0.0 / AUG A3:0.0,Kar98K:0 / M416:0 / AUG A3:0,Kar98K:22 / M416:80 / AUG A3:0,Kar98K:4 / M416:0 / AUG A3:0,102,4,3.92
15,BATSPARTAN,1,5305441655,BSxCHELAS,100,0,188,0,0,0,0,347,243,29m 24s,0m 5s,25,0,0,8654,2893,0,2,2,0,0,0,1071,4,19,1,3,3,"101004,104004,101003,107008,107010","M416,DBS,SCAR-L,Arma 107008,Arma 107010",M416:707.2 / DBS:0.0 / SCAR-L:0.0 / Arma 107008:0.0 / Arma 107010:0.0,M416:3 / DBS:0 / SCAR-L:0 / Arma 107008:0 / Arma 107010:0,M416:257 / DBS:0 / SCAR-L:0 / Arma 107008:0 / Arma 107010:0,M416:30 / DBS:0 / SCAR-L:0 / Arma 107008:0 / Arma 107010:0,257,30,11.67
8,ALL STAR ESPORTS,2,5772658003,ASELOURYYYjpg,0,5,891,210,1,5,1,488,378,34m 43s,0m 0s,0,0,1,3373,3500,0,7,3,1,0,0,2145,4,19,1,3,5,"101004,104003,107010,104004","M416,S12K,Arma 107010,DBS",M416:675.0 / S12K:0.0 / Arma 107010:0.0 / DBS:0.0,M416:4 / S12K:0 / Arma 107010:0 / DBS:0,M416:471 / S12K:0 / Arma 107010:0 / DBS:0,M416:32 / S12K:0 / Arma 107010:0 / DBS:0,471,32,6.79
8,ALL STAR ESPORTS,2,5114407339,ASELEY,0,1,345,4,2,1,0,335,221,30m 12s,0m 19s,57,0,0,3311,3781,2,4,0,3,0,0,2145,1,4,0,1,0,"101004,104004,104003","M416,DBS,S12K",M416:136.3 / DBS:0.0 / S12K:0.0,M416:0 / DBS:0 / S12K:0,M416:222 / DBS:0 / S12K:0,M416:6 / DBS:0 / S12K:0,222,6,2.70
8,ALL STAR ESPORTS,2,51301453461,ASEORNNYYYYYY,0,2,531,90,1,2,0,390,238,29m 56s,0m 0s,0,0,1,4203,3171,1,1,1,0,0,0,2145,5,25,1,0,3,"101004,104004","M416,DBS",M416:613.7 / DBS:186.6,M416:2 / DBS:0,M416:362 / DBS:12,M416:22 / DBS:12,374,34,9.09
8,ALL STAR ESPORTS,2,5132929308,ASEGELOOOXX,0,0,378,0,0,1,0,283,90,27m 13s,0m 5s,12,0,0,3421,2928,0,9,0,0,0,0,2145,4,11,2,0,5,"101004,104003","M416,S12K",M416:142.3 / S12K:208.0,M416:0 / S12K:1,M416:182 / S12K:15,M416:7 / S12K:15,197,22,11.17
6,INZTINCT,3,51294850202,INzYona,0,2,517,112,0,1,0,155,15,32m 7s,0m 5s,35,0,1,3814,4429,1,7,5,1,0,0,1317,2,3,1,0,3,"101003,101001,101002,104001","SCAR-L,AKM,M16A4,S686",SCAR-L:237.6 / AKM:0.0 / M16A4:0.0 / S686:0.0,SCAR-L:0 / AKM:0 / M16A4:0 / S686:0,SCAR-L:112 / AKM:0 / M16A4:0 / S686:0,SCAR-L:9 / AKM:0 / M16A4:0 / S686:0,112,9,8.04
6,INZTINCT,3,5604638009,INzMau,0,1,313,48,0,2,0,263,196,32m 7s,0m 0s,0,0,0,5631,2433,0,1,4,0,0,0,1317,0,1,0,1,5,"101004,104003,101101","M416,S12K,ASM Abakan",M416:117.4 / S12K:0.0 / ASM Abakan:0.0,M416:0 / S12K:0 / ASM Abakan:0,M416:71 / S12K:0 / ASM Abakan:0,M416:7 / S12K:0 / ASM Abakan:0,71,7,9.86
6,INZTINCT,3,581277505,INzCouuper,0,2,393,147,0,2,0,247,147,29m 23s,0m 13s,86,0,0,5169,3574,0,0,0,0,0,0,1317,0,0,0,0,0,"101001,101004,101006","AKM,M416,AUG A3",AKM:0.0 / M416:0.0 / AUG A3:0.0,AKM:0 / M416:0 / AUG A3:0,AKM:13 / M416:0 / AUG A3:0,AKM:0 / M416:0 / AUG A3:0,13,0,0.00
6,INZTINCT,3,5534885034,INzZakK,0,0,94,0,0,1,0,274,86,29m 17s,0m 0s,0,0,0,5083,4314,0,0,4,2,0,0,1317,0,0,0,0,0,"101004,104003,104002,101006","M416,S12K,S1897,AUG A3",M416:0.0 / S12K:0.0 / S1897:0.0 / AUG A3:0.0,M416:0 / S12K:0 / S1897:0 / AUG A3:0,M416:0 / S12K:0 / S1897:0 / AUG A3:0,M416:0 / S12K:0 / S1897:0 / AUG A3:0,0,0,0.00
