TeamID,Nombre del Equipo,Rango,uId,Nombre del Jugador,Salud,Número de Bajas,Daño,Máxima Distancia de Baja,Asistencias,Noqueos,Número de Headshots,Daño Recibido,Curación,Tiempo de Supervivencia,Tiempo Fuera del Círculo Azul,Daño Total por Veneno,Bajas en Vehículo,Bajas con Granada,Distancia Conducida,Distancia Recorrida,Rescates,Granadas de Humo Usadas,Granadas Fragmentación Usadas,Granadas Incendiarias Usadas,Granadas Cegadoras Usadas,Suministros Obtenidos,Daño Total por Equipo,HeadHits,BodyHits,HandHits,FootHits,LimbsHits,WeaponIDs,WeaponNames,WeaponDamage,WeaponKills,ShotsByWeapon,HitsByWeapon,TotalShots,TotalHits,Accuracy(%)
,SYF ESPORTS ,14,5296904312,SyfAndreaa,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SYF ESPORTS ,14,5172948918,SyfMartnz,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SYF ESPORTS ,14,533711767,SyfOceanBiG,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,REED WARRIORS ,15,5816409565,RwgBroown,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,REED WARRIORS ,15,5429572804,F1 Johnwick,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,REED WARRIORS ,15,595145228,snxKIRITO,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,REED WARRIORS ,15,548787109,flmMrBean,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,APEX ESPORTS ,16,513966017,apexStarlight,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,APEX ESPORTS ,16,5528757588,apexJeice,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,APEX ESPORTS ,16,5360731921,apexMia,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,APEX ESPORTS ,16,551948740,apexRV,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
