TeamID,Nombre del Equipo,Rango,uId,Nombre del Jugador,Salud,Número de Bajas,Daño,Máxima Distancia de Baja,Asistencias,Noqueos,Número de Headshots,Daño Recibido,Curación,Tiempo de Supervivencia,Tiempo Fuera del Círculo Azul,Daño Total por Veneno,Bajas en Vehículo,Bajas con Granada,Distancia Conducida,Distancia Recorrida,Rescates,Granadas de Humo Usadas,Granadas Fragmentación Usadas,Granadas Incendiarias Usadas,Granadas Cegadoras Usadas,Suministros Obtenidos,Daño Total por Equipo,HeadHits,BodyHits,HandHits,FootHits,LimbsHits,WeaponIDs,WeaponNames,WeaponDamage,WeaponKills,ShotsByWeapon,HitsByWeapon,TotalShots,TotalHits,Accuracy(%)
17,D4TR FEM,1,576864809,TUKIū,87,5,716,205,1,3,2,302,281,27m 53s,0m 0s,0,0,0,3988,2615,1,5,5,1,1,1,2518,6,19,1,1,5,"102002,101006,101003,104002,107010","UMP45,AUG A3,SCAR-L,S1897,Arma 107010",UMP45:235.8 / AUG A3:509.6 / SCAR-L:54.8 / S1897:0.0 / Arma 107010:0.0,UMP45:2 / AUG A3:3 / SCAR-L:0 / S1897:0 / Arma 107010:0,UMP45:59 / AUG A3:289 / SCAR-L:151 / S1897:0 / Arma 107010:2,UMP45:11 / AUG A3:19 / SCAR-L:2 / S1897:0 / Arma 107010:0,501,32,6.39
17,D4TR FEM,1,5256481428,slpRetired,100,2,422,113,1,4,1,299,194,26m 49s,0m 5s,25,0,0,2107,2263,0,4,0,0,0,0,2518,3,9,1,4,6,"101003,101006,101004,104003","SCAR-L,AUG A3,M416,S12K",SCAR-L:0.0 / AUG A3:0.0 / M416:470.9 / S12K:0.0,SCAR-L:0 / AUG A3:0 / M416:2 / S12K:0,SCAR-L:52 / AUG A3:33 / M416:188 / S12K:0,SCAR-L:0 / AUG A3:0 / M416:23 / S12K:0,273,23,8.42
17,D4TR FEM,1,515409759,slpLucio,100,3,600,283,2,3,0,197,59,26m 38s,0m 2s,27,0,2,5298,1181,0,4,4,0,0,0,2518,1,8,0,5,6,"101004,101003,102002,104003,104001","M416,SCAR-L,UMP45,S12K,S686",M416:345.9 / SCAR-L:0.0 / UMP45:0.0 / S12K:0.0 / S686:0.0,M416:0 / SCAR-L:0 / UMP45:0 / S12K:0 / S686:0,M416:323 / SCAR-L:0 / UMP45:0 / S12K:0 / S686:0,M416:20 / SCAR-L:0 / UMP45:0 / S12K:0 / S686:0,323,20,6.19
17,D4TR FEM,1,589683796,INzViglez,100,5,780,289,0,4,1,197,6,25m 35s,0m 0s,0,0,0,2984,2326,1,4,3,0,0,0,2518,3,19,0,1,10,"101004,104003","M416,S12K",M416:558.6 / S12K:55.4,M416:3 / S12K:1,M416:611 / S12K:15,M416:28 / S12K:5,626,33,5.27
8,DBZ ESPORTS,2,5534885034,INzZakK,0,2,284,264,1,1,0,283,323,27m 53s,1m 51s,149,0,0,3845,3608,1,9,3,2,0,0,1787,3,5,0,2,4,"101004,104003","M416,S12K",M416:194.3 / S12K:55.8,M416:1 / S12K:1,M416:214 / S12K:6,M416:10 / S12K:4,220,14,6.36
8,DBZ ESPORTS,2,581277505,INzCouuper,0,3,459,116,1,3,0,202,260,26m 9s,1m 46s,250,0,0,8735,2744,1,2,0,0,0,0,1787,3,13,1,2,4,"101004,104003","M416,S12K",M416:501.2 / S12K:0.0,M416:2 / S12K:0,M416:319 / S12K:0,M416:23 / S12K:0,319,23,7.21
8,DBZ ESPORTS,2,51294850202,INzYona,0,1,446,96,1,3,0,179,215,25m 56s,1m 48s,203,0,0,11084,2389,0,3,1,0,0,0,1787,2,11,2,2,6,"101003,102005","SCAR-L,PP19",SCAR-L:484.2 / PP19:0.0,SCAR-L:1 / PP19:0,SCAR-L:415 / PP19:0,SCAR-L:23 / PP19:0,415,23,5.54
8,DBZ ESPORTS,2,5604638009,INzMau,0,2,598,53,0,2,0,197,99,25m 8s,1m 53s,99,0,2,2637,2602,0,4,2,0,0,0,1787,0,6,0,2,12,"101004,104004","M416,DBS",M416:319.9 / DBS:0.0,M416:0 / DBS:0,M416:290 / DBS:0,M416:20 / DBS:0,290,20,6.90
15,FY ESPORTS,3,550068323,egoMonesy,0,0,17,0,0,0,0,192,102,26m 28s,0m 0s,0,0,0,8232,1758,2,8,0,1,0,0,535,0,1,0,0,0,"101004,101101,104004,101001","M416,ASM Abakan,DBS,AKM",M416:16.5 / ASM Abakan:0.0 / DBS:0.0 / AKM:0.0,M416:0 / ASM Abakan:0 / DBS:0 / AKM:0,M416:330 / ASM Abakan:0 / DBS:0 / AKM:0,M416:1 / ASM Abakan:0 / DBS:0 / AKM:0,330,1,0.30
15,FY ESPORTS,3,5523001339,ego1vnū9,0,0,211,0,1,2,0,204,113,26m 28s,0m 0s,0,0,0,6770,885,0,1,0,0,0,0,535,1,3,0,0,3,"101004,104003","M416,S12K",M416:54.9 / S12K:49.7,M416:0 / S12K:0,M416:129 / S12K:5,M416:2 / S12K:5,134,7,5.22
