TeamID,Nombre del Equipo,Rango,uId,Nombre del Jugador,Salud,Número de Bajas,Daño,Máxima Distancia de Baja,Asistencias,Noqueos,Número de Headshots,Daño Recibido,Curación,Tiempo de Supervivencia,Tiempo Fuera del Círculo Azul,Daño Total por Veneno,Bajas en Vehículo,Bajas con Granada,Distancia Conducida,Distancia Recorrida,Rescates,Granadas de Humo Usadas,Granadas Fragmentación Usadas,Granadas Incendiarias Usadas,Granadas Cegadoras Usadas,Suministros Obtenidos,Daño Total por Equipo,HeadHits,BodyHits,HandHits,FootHits,LimbsHits,WeaponIDs,WeaponNames,WeaponDamage,WeaponKills,ShotsByWeapon,HitsByWeapon,TotalShots,TotalHits,Accuracy(%)
6,FOX POWER,1,5821181084,FXPCxntury117,75,2,532,77,2,2,0,188,153,22m 48s,0m 0s,0,0,0,1042,3246,0,0,1,0,0,0,1590,0,2,1,1,1,"101004,104003","M416,S12K",M416:94.5 / S12K:0.0,M416:0 / S12K:0,M416:72 / S12K:1,M416:5 / S12K:0,73,5,6.85
6,FOX POWER,1,574748484,FXPCHOCO,100,3,522,35,2,2,0,142,169,22m 48s,0m 2s,24,0,0,6319,1904,1,5,3,2,0,0,1590,4,4,2,4,3,"104003,101006","S12K,AUG A3",S12K:0.0 / AUG A3:431.6,S12K:0 / AUG A3:3,S12K:3 / AUG A3:136,S12K:0 / AUG A3:17,139,17,12.23
6,FOX POWER,1,5132907175,FXPMelgar7,100,5,462,78,1,1,1,25,73,22m 48s,0m 5s,48,0,0,1669,3038,0,3,4,3,0,0,1590,0,0,0,0,1,"101003,101004,104003,104002","SCAR-L,M416,S12K,S1897",SCAR-L:18.8 / M416:0.0 / S12K:0.0 / S1897:0.0,SCAR-L:0 / M416:0 / S12K:0 / S1897:0,SCAR-L:8 / M416:0 / S12K:2 / S1897:0,SCAR-L:1 / M416:0 / S12K:0 / S1897:0,10,1,10.00
6,FOX POWER,1,555453716,FXPzohan,100,0,74,0,0,0,0,198,0,8m 26s,0m 0s,0,0,0,1866,671,0,0,0,0,0,0,1590,0,32,1,4,7,"102002,101004,101003,107010","UMP45,M416,SCAR-L,Arma 107010",UMP45:540.3 / M416:375.4 / SCAR-L:56.5 / Arma 107010:0.0,UMP45:4 / M416:2 / SCAR-L:0 / Arma 107010:0,UMP45:175 / M416:263 / SCAR-L:42 / Arma 107010:0,UMP45:21 / M416:20 / SCAR-L:3 / Arma 107010:0,480,44,9.17
8,RENGOS,2,51786450040,RNGquique,0,0,17,0,0,0,0,160,98,22m 48s,0m 1s,38,0,0,2559,2771,0,1,2,0,0,0,17,0,0,0,1,1,"101007,101003","QBZ,SCAR-L",QBZ:16.9 / SCAR-L:10.3,QBZ:0 / SCAR-L:0,QBZ:10 / SCAR-L:30,QBZ:1 / SCAR-L:1,40,2,5.00
8,RENGOS,2,5222033488,RNGŪOrion,0,0,0,0,0,0,0,254,57,19m 47s,0m 0s,0,0,0,1084,2565,0,1,0,0,0,0,17,0,0,0,0,0,"101004,101006,104004","M416,AUG A3,DBS",M416:0.0 / AUG A3:0.0 / DBS:0.0,M416:0 / AUG A3:0 / DBS:0,M416:0 / AUG A3:0 / DBS:0,M416:0 / AUG A3:0 / DBS:0,0,0,0.00
8,RENGOS,2,568524628,RNGJONA,0,0,0,0,0,0,0,195,0,10m 2s,0m 0s,0,0,0,475,1325,0,0,0,0,0,0,17,0,1,0,0,0,102001,UZI,UZI:15.5,UZI:0,UZI:10,UZI:1,10,1,10.00
16,RIDERS ESPORTS,3,554690722,REūK1ngLuka,0,2,731,30,3,2,0,233,133,22m 41s,0m 0s,0,0,0,2227,2543,0,1,2,0,0,0,2142,6,17,1,7,6,"101004,101003,101006,102002","M416,SCAR-L,AUG A3,UMP45",M416:401.4 / SCAR-L:140.1 / AUG A3:195.8 / UMP45:88.9,M416:2 / SCAR-L:1 / AUG A3:0 / UMP45:2,M416:375 / SCAR-L:91 / AUG A3:95 / UMP45:118,M416:22 / SCAR-L:3 / AUG A3:8 / UMP45:4,679,37,5.45
16,RIDERS ESPORTS,3,564885710,REūLaCabra,0,3,310,34,0,2,0,358,160,22m 21s,0m 0s,0,0,2,1127,1676,1,1,2,1,0,0,2142,2,5,0,0,3,"101004,102002","M416,UMP45",M416:98.6 / UMP45:164.0,M416:1 / UMP45:1,M416:261 / UMP45:62,M416:4 / UMP45:6,323,10,3.10
16,RIDERS ESPORTS,3,582464619,REūPapiVic,0,3,616,143,1,4,0,238,79,22m 17s,0m 0s,0,0,0,4036,1784,0,1,0,1,0,0,2142,10,27,2,0,7,"101004,101003,104004","M416,SCAR-L,DBS",M416:692.4 / SCAR-L:0.0 / DBS:243.5,M416:4 / SCAR-L:0 / DBS:1,M416:253 / SCAR-L:0 / DBS:16,M416:30 / SCAR-L:0 / DBS:16,269,46,17.10
