TeamID,Nombre del Equipo,Rango,uId,Nombre del Jugador,Salud,Número de Bajas,Daño,Máxima Distancia de Baja,Asistencias,Noqueos,Número de Headshots,Daño Recibido,Curación,Tiempo de Supervivencia,Tiempo Fuera del Círculo Azul,Daño Total por Veneno,Bajas en Vehículo,Bajas con Granada,Distancia Conducida,Distancia Recorrida,Rescates,Granadas de Humo Usadas,Granadas Fragmentación Usadas,Granadas Incendiarias Usadas,Granadas Cegadoras Usadas,Suministros Obtenidos,Daño Total por Equipo,HeadHits,BodyHits,HandHits,FootHits,LimbsHits,WeaponIDs,WeaponNames,WeaponDamage,WeaponKills,ShotsByWeapon,HitsByWeapon,TotalShots,TotalHits,Accuracy(%)
,RIDERS DIAMOND,5,523673894,rmxFeiis,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RIDERS DIAMOND,5,5952649751,rmxMIKE,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RIDERS DIAMOND,5,572367334,rmxCashh,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RIDERS DIAMOND,5,5173652492,rmxMacaquinho,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SYNEX ESPORTS,6,5425081757,snxSHADOWS,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SYNEX ESPORTS,6,562707095,snxSCONER,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SYNEX ESPORTS,6,5223969219,snxJxchszzz,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SYNEX ESPORTS,6,563849965,snxRASBEY,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,OMERTÀ ESPORTS,7,5729289535,OmeNInozsz,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,OMERTÀ ESPORTS,7,5687962504,OmeIbizaaUp,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,OMERTÀ ESPORTS,7,550321488,OmeEDUUU777,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,OMERTÀ ESPORTS,7,5398133688,OmeEDUUU666,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SYF ESPORTS,8,5551621809,SyfYULAY,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SYF ESPORTS,8,5172948918,SyfMartnz,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SYF ESPORTS,8,533711767,SyfOceanBiG,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SYF ESPORTS,8,533082965,SyfJAVX,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FOX POWER,9,5529744704,FXPSTRAPPPM,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FOX POWER,9,5821181084,FXPCxntury117,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FOX POWER,9,574748484,FXPCHOCO,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FOX POWER,9,5132907175,FXPMelgar7,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RIDERS ESPORTS,10,554690722,REūK1ngLuka,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RIDERS ESPORTS,10,5174177030,REūShadoooow,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RIDERS ESPORTS,10,582464619,REūPapiVic,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RIDERS ESPORTS,10,564885710,REūLaCabra,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,OTB PREMIER,11,5690156496,bestDaddyYT,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,OTB PREMIER,11,5160409594,bestTitinho,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,OTB PREMIER,11,51234391428,bestAtzinnnn,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,OTB PREMIER,11,5200512398,bestMute,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DIE4 THE RUSH NO MERCY,12,520498584,D4One,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DIE4 THE RUSH NO MERCY,12,5899236972,D4Nxstyyy,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DIE4 THE RUSH NO MERCY,12,557816354,D4Txzyy,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DIE4 THE RUSH NO MERCY,12,587521566,D4SWAGU1NNN,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ZOMBIE GAMING,13,586104537,zbMazapanū,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ZOMBIE GAMING,13,51305038996,zbRangelū,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ZOMBIE GAMING,13,563771375,zbMariachiū,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,NOTSTROKES,14,5285865584,stkKurt,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,NOTSTROKES,14,5130408604,NSKxzazú,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
