TeamID,Nombre del Equipo,Rango,uId,Nombre del Jugador,Salud,Número de Bajas,Daño,Máxima Distancia de Baja,Asistencias,Noqueos,Número de Headshots,Daño Recibido,Curación,Tiempo de Supervivencia,Tiempo Fuera del Círculo Azul,Daño Total por Veneno,Bajas en Vehículo,Bajas con Granada,Distancia Conducida,Distancia Recorrida,Rescates,Granadas de Humo Usadas,Granadas Fragmentación Usadas,Granadas Incendiarias Usadas,Granadas Cegadoras Usadas,Suministros Obtenidos,Daño Total por Equipo,HeadHits,BodyHits,HandHits,FootHits,LimbsHits,WeaponIDs,WeaponNames,WeaponDamage,WeaponKills,ShotsByWeapon,HitsByWeapon,TotalShots,TotalHits,Accuracy(%)
,FOX POWER,1,574748484,FXPCHOCO,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FOX POWER,1,5821181084,FXPCxntury117,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FOX POWER,1,5132907175,FXPMelgar7,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FOX POWER,1,555453716,FXPzohan,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RIDERS DIAMOND,2,523673894,rmxFeiis,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RIDERS DIAMOND,2,572367334,rmxCashh,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RIDERS DIAMOND,2,5173652492,rmxMacaquinho,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RIDERS DIAMOND,2,5218645049,rmxLuisboyyy,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ZOMBIE GAMING,3,563771375,zbMariachi,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ZOMBIE GAMING,3,5592762448,zbChopper,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ZOMBIE GAMING,3,586104537,zbMazapan,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
