TeamID,Nombre del Equipo,Rango,uId,Nombre del Jugador,Salud,Número de Bajas,Daño,Máxima Distancia de Baja,Asistencias,Noqueos,Número de Headshots,Daño Recibido,Curación,Tiempo de Supervivencia,Tiempo Fuera del Círculo Azul,Daño Total por Veneno,Bajas en Vehículo,Bajas con Granada,Distancia Conducida,Distancia Recorrida,Rescates,Granadas de Humo Usadas,Granadas Fragmentación Usadas,Granadas Incendiarias Usadas,Granadas Cegadoras Usadas,Suministros Obtenidos,Daño Total por Equipo,HeadHits,BodyHits,HandHits,FootHits,LimbsHits,WeaponIDs,WeaponNames,WeaponDamage,WeaponKills,ShotsByWeapon,HitsByWeapon,TotalShots,TotalHits,Accuracy(%)
16,RIDERS ESPORTS,1,554690722,REūK1ngLuka,27,5,742,262,1,4,1,52,131,29m 11s,1m 25s,119,0,0,8321,2888,1,1,4,0,0,0,2423,6,17,1,7,6,"101004,101003,101006,102002","M416,SCAR-L,AUG A3,UMP45",M416:401.4 / SCAR-L:140.1 / AUG A3:195.8 / UMP45:88.9,M416:2 / SCAR-L:1 / AUG A3:0 / UMP45:2,M416:375 / SCAR-L:91 / AUG A3:95 / UMP45:118,M416:22 / SCAR-L:3 / AUG A3:8 / UMP45:4,679,37,5.45
16,RIDERS ESPORTS,1,5174177030,REūShadoooow,97,1,392,2,3,2,0,226,379,29m 11s,1m 36s,166,0,0,8026,2988,0,0,4,1,0,0,2423,3,5,1,0,6,"101006,101004,102002,103006,104003,101012","AUG A3,M416,UMP45,Mini14,S12K,Honey Badger",AUG A3:312.9 / M416:0.0 / UMP45:0.0 / Mini14:0.0 / S12K:43.4 / Honey Badger:0.0,AUG A3:0 / M416:0 / UMP45:0 / Mini14:0 / S12K:1 / Honey Badger:0,AUG A3:282 / M416:24 / UMP45:0 / Mini14:0 / S12K:9 / Honey Badger:0,AUG A3:11 / M416:0 / UMP45:0 / Mini14:0 / S12K:4 / Honey Badger:0,315,15,4.76
16,RIDERS ESPORTS,1,582464619,REūPapiVic,90,7,1071,171,3,5,0,70,241,29m 11s,0m 57s,116,0,2,8666,2841,1,0,8,0,0,0,2423,10,27,2,0,7,"101004,101003,104004","M416,SCAR-L,DBS",M416:692.4 / SCAR-L:0.0 / DBS:243.5,M416:4 / SCAR-L:0 / DBS:1,M416:253 / SCAR-L:0 / DBS:16,M416:30 / SCAR-L:0 / DBS:16,269,46,17.10
16,RIDERS ESPORTS,1,564885710,REūLaCabra,75,2,218,81,3,2,0,211,343,29m 11s,1m 40s,166,0,0,5860,2797,0,0,4,0,0,0,2423,2,5,0,0,3,"101004,102002","M416,UMP45",M416:98.6 / UMP45:164.0,M416:1 / UMP45:1,M416:261 / UMP45:62,M416:4 / UMP45:6,323,10,3.10
12,DIE4 THE RUSH NO MERCY,2,587521566,D4SWAGU1NNN,0,0,53,0,0,0,0,100,304,29m 11s,5m 55s,290,0,0,5253,2522,0,0,0,0,0,1,730,0,3,0,0,0,"101003,101100,101012,104002,107010","SCAR-L,FAMAS,Honey Badger,S1897,Arma 107010",SCAR-L:0.0 / FAMAS:52.3 / Honey Badger:0.0 / S1897:0.0 / Arma 107010:0.0,SCAR-L:0 / FAMAS:0 / Honey Badger:0 / S1897:0 / Arma 107010:0,SCAR-L:0 / FAMAS:81 / Honey Badger:0 / S1897:0 / Arma 107010:0,SCAR-L:0 / FAMAS:3 / Honey Badger:0 / S1897:0 / Arma 107010:0,81,3,3.70
12,DIE4 THE RUSH NO MERCY,2,520498584,D4One,0,1,146,139,0,1,0,157,228,11m 47s,5m 15s,230,0,0,6455,866,0,0,0,0,0,0,730,0,3,0,3,1,"101003,101001,101101,102002","SCAR-L,AKM,ASM Abakan,UMP45",SCAR-L:0.0 / AKM:105.6 / ASM Abakan:71.0 / UMP45:0.0,SCAR-L:0 / AKM:1 / ASM Abakan:0 / UMP45:0,SCAR-L:0 / AKM:19 / ASM Abakan:57 / UMP45:0,SCAR-L:0 / AKM:3 / ASM Abakan:4 / UMP45:0,76,7,9.21
12,DIE4 THE RUSH NO MERCY,2,5899236972,D4Nxstyyy,0,1,199,175,1,1,0,171,182,11m 39s,4m 42s,207,0,0,5483,1111,0,0,0,0,0,0,730,0,3,1,0,3,"101006,102005,101001,104003,106002","AUG A3,PP19,AKM,S12K,P1911",AUG A3:0.0 / PP19:117.3 / AKM:101.4 / S12K:0.0 / P1911:0.0,AUG A3:0 / PP19:0 / AKM:1 / S12K:0 / P1911:0,AUG A3:0 / PP19:17 / AKM:47 / S12K:0 / P1911:0,AUG A3:0 / PP19:4 / AKM:3 / S12K:0 / P1911:0,64,7,10.94
12,DIE4 THE RUSH NO MERCY,2,557816354,D4Txzyy,0,1,332,12,1,1,0,220,114,9m 8s,2m 11s,85,0,0,1970,880,0,0,0,0,0,0,730,1,6,0,0,6,"102002,101004,101003,102001","UMP45,M416,SCAR-L,UZI",UMP45:0.0 / M416:36.5 / SCAR-L:231.6 / UZI:114.2,UMP45:0 / M416:0 / SCAR-L:0 / UZI:1,UMP45:0 / M416:9 / SCAR-L:55 / UZI:55,UMP45:0 / M416:2 / SCAR-L:5 / UZI:6,119,13,10.92
4,RIDERS DIAMOND,3,5173652492,rmxMacaquinho,0,3,349,91,0,2,0,389,231,28m 30s,0m 0s,0,0,0,12017,1964,0,3,1,0,0,0,742,2,11,0,2,1,"102002,101003,104002","UMP45,SCAR-L,S1897",UMP45:271.9 / SCAR-L:127.6 / S1897:0.0,UMP45:2 / SCAR-L:1 / S1897:0,UMP45:45 / SCAR-L:25 / S1897:2,UMP45:10 / SCAR-L:6 / S1897:0,72,16,22.22
4,RIDERS DIAMOND,3,572367334,rmxCashh,0,1,312,23,0,0,0,195,220,28m 30s,1m 16s,77,0,1,10760,2649,2,2,2,0,0,0,742,0,4,0,0,4,"101003,101001","SCAR-L,AKM",SCAR-L:138.9 / AKM:0.0,SCAR-L:0 / AKM:0,SCAR-L:167 / AKM:7,SCAR-L:8 / AKM:0,174,8,4.60
4,RIDERS DIAMOND,3,523673894,rmxFeiis,0,0,64,0,1,0,0,130,33,28m 30s,0m 0s,0,0,0,13730,1775,1,2,0,1,0,0,742,1,0,0,0,0,"101004,101001,104002","M416,AKM,S1897",M416:0.0 / AKM:63.7 / S1897:0.0,M416:0 / AKM:0 / S1897:0,M416:28 / AKM:12 / S1897:1,M416:0 / AKM:1 / S1897:0,41,1,2.44
4,RIDERS DIAMOND,3,5952649751,rmxMIKE,0,0,17,0,0,0,0,399,189,21m 48s,0m 0s,0,0,0,8877,1742,0,0,0,0,0,0,742,0,0,0,0,1,"101004,102005,102002,107010","M416,PP19,UMP45,Arma 107010",M416:16.4 / PP19:0.0 / UMP45:0.0 / Arma 107010:0.0,M416:0 / PP19:0 / UMP45:0 / Arma 107010:0,M416:35 / PP19:5 / UMP45:0 / Arma 107010:0,M416:1 / PP19:0 / UMP45:0 / Arma 107010:0,40,1,2.50
3,EGO INVICTUS,4,5430396222,egoZenn,0,2,401,183,0,2,0,266,239,27m 43s,1m 18s,63,0,0,6506,1935,1,6,4,3,0,0,1267,0,11,0,0,1,"104003,101004,104004,101001","S12K,M416,DBS,AKM",S12K:0.0 / M416:167.6 / DBS:0.0 / AKM:140.7,S12K:0 / M416:1 / DBS:0 / AKM:1,S12K:0 / M416:83 / DBS:0 / AKM:15,S12K:0 / M416:9 / DBS:0 / AKM:3,98,12,12.24
3,EGO INVICTUS,4,550068323,egoMonesy,0,1,440,11,1,4,1,163,133,27m 44s,1m 18s,64,0,0,4069,3266,1,0,3,0,0,0,1267,5,5,2,1,7,"101003,104003,101006","SCAR-L,S12K,AUG A3",SCAR-L:140.8 / S12K:108.6 / AUG A3:212.4,SCAR-L:0 / S12K:0 / AUG A3:1,SCAR-L:68 / S12K:10 / AUG A3:63,SCAR-L:6 / S12K:10 / AUG A3:4,141,20,14.18
3,EGO INVICTUS,4,5523001339,ego1vnū9,0,1,129,2,1,0,0,324,166,27m 28s,1m 18s,67,0,0,4436,2322,1,0,1,0,0,0,1267,0,6,0,0,0,"101006,104004,101101","AUG A3,DBS,ASM Abakan",AUG A3:0.0 / DBS:134.4 / ASM Abakan:0.0,AUG A3:0 / DBS:1 / ASM Abakan:0,AUG A3:33 / DBS:6 / ASM Abakan:0,AUG A3:0 / DBS:6 / ASM Abakan:0,39,6,15.38
3,EGO INVICTUS,4,511385999,egoNZv,0,1,297,60,0,2,0,366,214,27m 29s,1m 27s,68,0,0,4947,2480,0,4,3,0,0,0,1267,3,8,0,0,2,"101006,104003,101007","AUG A3,S12K,QBZ",AUG A3:225.2 / S12K:63.5 / QBZ:0.0,AUG A3:1 / S12K:0 / QBZ:0,AUG A3:157 / S12K:6 / QBZ:3,AUG A3:9 / S12K:4 / QBZ:0,166,13,7.83
