TeamID,Nombre del Equipo,Rango,uId,Nombre del Jugador,Salud,Número de Bajas,Daño,Máxima Distancia de Baja,Asistencias,Noqueos,Número de Headshots,Daño Recibido,Curación,Tiempo de Supervivencia,Tiempo Fuera del Círculo Azul,Daño Total por Veneno,Bajas en Vehículo,Bajas con Granada,Distancia Conducida,Distancia Recorrida,Rescates,Granadas de Humo Usadas,Granadas Fragmentación Usadas,Granadas Incendiarias Usadas,Granadas Cegadoras Usadas,Suministros Obtenidos,Daño Total por Equipo,HeadHits,BodyHits,HandHits,FootHits,LimbsHits,WeaponIDs,WeaponNames,WeaponDamage,WeaponKills,ShotsByWeapon,HitsByWeapon,TotalShots,TotalHits,Accuracy(%)
,TFC,1,5148134954,MEXEragod,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TFC,1,5152912230,tonka,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TFC,1,51006779088,MEXRivass,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TFC,1,5541789662,MEXAxeeL,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RIDERS ESPORTS,2,554517678,REŪxaaviboyz,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RIDERS ESPORTS,2,5174177030,REūShadoooow,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RIDERS ESPORTS,2,582464619,REūPapiVic,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RIDERS ESPORTS,2,564885710,REūLaCabra,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DBZ MX,3,563771375,zbMariachi,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DBZ MX,3,5592762448,zbChopper,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DBZ MX,3,586104537,zbMazapan,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DBZ MX,3,51305038996,zbRangel,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FOX POWER,4,574748484,FXPCHOCO,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FOX POWER,4,5821181084,FXPCxntury117,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FOX POWER,4,5132907175,FXPMelgar7,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FOX POWER,4,555453716,FXPzohan,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,OTB PREMIER ,5,5690156496,bestDaddyYT,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,OTB PREMIER ,5,51234391428,bestAtzinnnn,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,OTB PREMIER ,5,565622453,bestMadara,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,OTB PREMIER ,5,5200512398,bestMute,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EGO INVICTUS,6,511385999,egoNZv,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EGO INVICTUS,6,5430396222,egoZenn,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EGO INVICTUS,6,5157369636,egoELPatroonn,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EGO INVICTUS,6,550068323,egoMonesy,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SYF ESPORTS,7,574748484,SyfOceanBiG,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SYF ESPORTS,7,5821181084,SyfMartnz,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SYF ESPORTS,7,5529744704,SyfJAVX,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SYF ESPORTS,7,555453716,SyfAndreaa,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,OMERTA ESPORTS,8,5729289535,OmeNInozsz,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,OMERTA ESPORTS,8,550321488,OmeEDUUU777,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,OMERTA ESPORTS,8,5398133688,OmeEDUUU666,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,OMERTA ESPORTS,8,569321922,OmeXXXX,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,NOTSTROKES,9,5285865584,srkKurt,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,NOTSTROKES,9,5130408604,NSKxzazú,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,NOTSTROKES,9,5687404070,《YZUMI》,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IBS ESPORTS,10,5222259228,IBsCAPIBARA,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IBS ESPORTS,10,516285197,IBsHumildeDani,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IBS ESPORTS,10,5128941169,IBsRacingGG,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IBS ESPORTS,10,5251717282,IBsMads,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PIPIOLOS,11,520925090,P0LARMX,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PIPIOLOS,11,51209942695,Maryn,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PIPIOLOS,11,5266975098,LCLOBO,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PIPIOLOS,11,52040637086,papurri02,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RIDERS DIAMOND,12,523673894,rmxFeiis,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RIDERS DIAMOND,12,572367334,rmxCashh,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RIDERS DIAMOND,12,5173652492,rmxMacaquinho,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RIDERS DIAMOND,12,5218645049,rmxLuisboyyy,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DIE4 THE RUSH NO MERCY,13,520498584,D4One,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DIE4 THE RUSH NO MERCY,13,5146655797,D4Clytonnn,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DIE4 THE RUSH NO MERCY,13,557816354,D4Txzyy,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DIE4 THE RUSH NO MERCY,13,5899236972,D4Nxstyyy,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SYNEX ESPORTS,14,523673894,snxJAISONN77K,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SYNEX ESPORTS,14,572367334,snxSHADOWS,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SYNEX ESPORTS,14,5952649751,snxJxchszzz,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

,SYNEX ESPORTS,14,5173652492,snxSCONER,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

