TeamID,Nombre del Equipo,Rango,uId,Nombre del Jugador,Salud,Número de Bajas,Daño,Máxima Distancia de Baja,Asistencias,Noqueos,Número de Headshots,Daño Recibido,Curación,Tiempo de Supervivencia,Tiempo Fuera del Círculo Azul,Daño Total por Veneno,Bajas en Vehículo,Bajas con Granada,Distancia Conducida,Distancia Recorrida,Rescates,Granadas de Humo Usadas,Granadas Fragmentación Usadas,Granadas Incendiarias Usadas,Granadas Cegadoras Usadas,Suministros Obtenidos,Daño Total por Equipo,HeadHits,BodyHits,HandHits,FootHits,LimbsHits,WeaponIDs,WeaponNames,WeaponDamage,WeaponKills,ShotsByWeapon,HitsByWeapon,TotalShots,TotalHits,Accuracy(%)
16,RIDERS ESPORTS,1,554690722,REūK1ngLuka,75,6,760,37,3,5,0,265,230,25m 51s,0m 0s,0,0,0,2376,3010,4,5,1,0,0,0,2404,2,18,0,0,14,"102002,105002,101004","UMP45,DP-28,M416",UMP45:567.8 / DP-28:182.2 / M416:105.3,UMP45:5 / DP-28:1 / M416:0,UMP45:172 / DP-28:131 / M416:40,UMP45:23 / DP-28:6 / M416:5,343,34,9.91
16,RIDERS ESPORTS,1,5174177030,REūShadoooow,75,2,745,22,5,2,0,429,399,25m 51s,0m 4s,25,0,1,1791,3168,2,4,2,1,0,0,2404,7,10,2,1,2,"101003,102002,101004,104003","SCAR-L,UMP45,M416,S12K",SCAR-L:112.1 / UMP45:250.3 / M416:33.0 / S12K:97.5,SCAR-L:0 / UMP45:1 / M416:0 / S12K:0,SCAR-L:167 / UMP45:47 / M416:35 / S12K:7,SCAR-L:6 / UMP45:9 / M416:2 / S12K:5,256,22,8.59
16,RIDERS ESPORTS,1,582464619,REūPapiVic,75,4,607,106,3,4,1,502,432,25m 51s,0m 1s,7,0,0,3518,1745,2,6,0,0,0,0,2404,6,26,0,0,4,"101004,104003","M416,S12K",M416:462.5 / S12K:222.5,M416:3 / S12K:1,M416:222 / S12K:18,M416:18 / S12K:18,240,36,15.00
16,RIDERS ESPORTS,1,564885710,REūLaCabra,92,2,292,26,3,1,0,324,289,25m 51s,0m 0s,7,0,1,1756,2908,1,5,2,1,0,0,2404,0,5,0,1,3,"105002,101004,102002","DP-28,M416,UMP45",DP-28:0.0 / M416:115.7 / UMP45:72.2,DP-28:0 / M416:0 / UMP45:1,DP-28:92 / M416:43 / UMP45:70,DP-28:0 / M416:6 / UMP45:3,205,9,4.39
7,SYNEX ESPORTS,2,5425081757,snxSHADOWS,0,2,481,28,0,1,0,207,153,25m 51s,0m 2s,24,0,1,1540,1754,0,2,1,1,0,0,723,5,8,1,0,1,"101003,101001","SCAR-L,AKM",SCAR-L:248.0 / AKM:243.2,SCAR-L:0 / AKM:1,SCAR-L:113 / AKM:94,SCAR-L:8 / AKM:7,207,15,7.25
7,SYNEX ESPORTS,2,562707095,snxSCONER,0,1,122,11,0,1,1,281,120,25m 46s,0m 1s,12,0,0,3199,2887,0,0,3,0,0,0,723,1,7,1,0,0,"104004,101003,101004","DBS,SCAR-L,M416",DBS:101.5 / SCAR-L:0.0 / M416:22.0,DBS:1 / SCAR-L:0 / M416:0,DBS:8 / SCAR-L:153 / M416:20,DBS:8 / SCAR-L:0 / M416:1,181,9,4.97
7,SYNEX ESPORTS,2,5223969219,snxJxchszzz,0,0,97,0,0,0,0,159,52,24m 40s,0m 0s,0,0,0,3420,2267,0,1,0,0,0,0,723,1,3,0,0,0,"101004,102001","M416,UZI",M416:96.1 / UZI:0.0,M416:0 / UZI:0,M416:121 / UZI:15,M416:4 / UZI:0,136,4,2.94
7,SYNEX ESPORTS,2,540335522,snxJUANGOATT,0,0,23,0,0,0,0,357,176,24m 11s,0m 2s,10,0,0,4630,2561,1,0,0,0,0,0,723,0,1,0,0,0,"101003,101001,101102,101101","SCAR-L,AKM,ACE32,ASM Abakan",SCAR-L:22.3 / AKM:0.0 / ACE32:0.0 / ASM Abakan:0.0,SCAR-L:0 / AKM:0 / ACE32:0 / ASM Abakan:0,SCAR-L:99 / AKM:76 / ACE32:0 / ASM Abakan:0,SCAR-L:1 / AKM:0 / ACE32:0 / ASM Abakan:0,175,1,0.57
12,DIE4 THE RUSH NO MERCY,3,520498584,D4One,0,1,511,203,2,4,1,334,276,25m 43s,0m 1s,14,0,0,6152,2491,0,2,6,2,1,0,1286,2,8,0,1,12,"102002,101004,107010","UMP45,M416,Arma 107010",UMP45:147.3 / M416:389.3 / Arma 107010:0.0,UMP45:0 / M416:1 / Arma 107010:0,UMP45:95 / M416:197 / Arma 107010:6,UMP45:6 / M416:17 / Arma 107010:0,298,23,7.72
12,DIE4 THE RUSH NO MERCY,3,5899236972,D4Nxstyyy,0,0,147,0,0,1,0,208,41,25m 42s,0m 2s,14,0,0,7419,2127,1,2,2,0,0,0,1286,3,2,0,0,0,"102002,101006","UMP45,AUG A3",UMP45:0.0 / AUG A3:167.9,UMP45:0 / AUG A3:0,UMP45:95 / AUG A3:172,UMP45:0 / AUG A3:5,267,5,1.87
