TeamID,Nombre del Equipo,Rango,uId,Nombre del Jugador,Salud,Número de Bajas,Daño,Máxima Distancia de Baja,Asistencias,Noqueos,Número de Headshots,Daño Recibido,Curación,Tiempo de Supervivencia,Tiempo Fuera del Círculo Azul,Daño Total por Veneno,Bajas en Vehículo,Bajas con Granada,Distancia Conducida,Distancia Recorrida,Rescates,Granadas de Humo Usadas,Granadas Fragmentación Usadas,Granadas Incendiarias Usadas,Granadas Cegadoras Usadas,Suministros Obtenidos,Daño Total por Equipo,HeadHits,BodyHits,HandHits,FootHits,LimbsHits,WeaponIDs,WeaponNames,WeaponDamage,WeaponKills,ShotsByWeapon,HitsByWeapon,TotalShots,TotalHits,Accuracy(%)
,FOX POWER,13,574748484,FXPCHOCO,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FOX POWER,13,5132907175,FXPMelgar7,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SYNEX ESPORTS,14,5425081757,snxSHADOWS,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SYNEX ESPORTS,14,562707095,snxSCONER,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SYNEX ESPORTS,14,5223969219,snxJxchszzz,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SYNEX ESPORTS,14,540335522,snxJUANGOATT,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EGO INVICTUS,15,5430396222,egoZenn,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EGO INVICTUS,15,511385999,egoNZv,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EGO INVICTUS,15,5157369636,egoELPatroonn,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

,EGO INVICTUS,15,550068323,egoMonesy,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

